,fator_mercado,fator_tamanho,fator_valor,fator_liquidez,fator_momentum
2016-12-19,-0.0206670556,-0.0055919737,-0.0162381083,-0.0030926345,0.0000377223
2016-12-20,0.0065069473,-0.0004624627,-0.0072524101,-0.0050545991,0.0037828418
2016-12-21,0.0016013928,0.0029049306,-0.0032095280,-0.0005018348,0.0011869138
2016-12-22,-0.0074828751,0.0019199990,-0.0129748601,-0.0007008269,-0.0037641893
2016-12-23,0.0115483310,-0.0011592088,-0.0007105698,-0.0002752198,0.0058013713
2016-12-26,0.0100453366,-0.0004258668,0.0067896051,-0.0030712066,0.0018310957
2016-12-27,0.0006844663,0.0026947812,-0.0028121010,0.0015058992,0.0064064302
2016-12-28,0.0168978404,0.0019121189,0.0031867046,0.0019093007,0.0033225697
2016-12-29,0.0080478555,-0.0130927395,-0.0141301844,-0.0162598379,0.0030044853
2017-01-02,-0.0096576633,0.0165556781,0.0188721083,0.0190113708,-0.0064438554
2017-01-03,0.0338665508,-0.0041761305,0.0047214180,-0.0026520882,0.0064427182
2017-01-04,-0.0020366271,0.0218414608,0.0074828235,0.0192504078,0.0018328223
2017-01-05,0.0065570795,0.0108024720,0.0215039141,0.0109508131,0.0043545128
2017-01-06,-0.0060238624,0.0014093607,0.0082466109,0.0031811364,-0.0011525122
2017-01-09,-0.0000145833,0.0004290037,-0.0016367296,0.0025668410,-0.0011393774
2017-01-10,0.0031960143,0.0035250050,0.0156658553,0.0085880784,-0.0042093508
2017-01-11,0.0032559249,0.0007854351,0.0120980646,0.0075570256,0.0048295413
2017-01-12,0.0228652228,0.0062498003,0.0198636483,0.0099171083,0.0175160430
2017-01-13,-0.0050721085,0.0080657406,0.0146226278,0.0048056785,0.0035704295
2017-01-16,0.0017875833,0.0142562501,0.0183909517,0.0224875249,-0.0037751729
2017-01-17,0.0090287225,0.0021879524,0.0090424186,0.0172841400,-0.0114692841
2017-01-18,-0.0041602086,-0.0041519417,-0.0140548414,-0.0004302296,-0.0056036180
2017-01-19,-0.0036467810,-0.0165697858,-0.0073963180,-0.0139519181,-0.0066017788
2017-01-20,0.0090860920,0.0091576604,0.0060505290,0.0062044896,0.0061970847
2017-01-23,0.0162123796,-0.0113569405,0.0128803365,-0.0078351200,0.0078485925
2017-01-24,0.0019635542,0.0055080880,-0.0009919810,0.0033806339,0.0070226863
2017-01-26,0.0064027095,0.0096956501,0.0024577472,0.0109738819,-0.0011913534
2017-01-27,-0.0028408980,0.0014047851,0.0070371171,0.0081859715,-0.0008163496
2017-01-30,-0.0252489839,-0.0008359104,-0.0126832984,-0.0048599429,-0.0039202347
2017-01-31,0.0063716383,0.0163626466,0.0208553597,0.0146183949,0.0100158621
2017-02-01,0.0032298840,0.0032680570,0.0133141149,0.0043415111,-0.0023819660
2017-02-02,-0.0044332664,0.0048978049,-0.0024688297,-0.0014001356,0.0009913913
2017-02-03,0.0073678549,0.0036404477,0.0035192948,0.0034497529,-0.0042765019
2017-02-06,-0.0134271961,0.0100366715,0.0029161563,0.0103676338,-0.0022355858
2017-02-07,0.0024207470,-0.0072965762,-0.0054921675,-0.0046378998,0.0025604460
2017-02-08,0.0092229471,-0.0027283230,-0.0006762580,-0.0003731591,-0.0003386308
2017-02-09,0.0012390898,0.0105387336,0.0083130356,0.0094580501,0.0044326368
2017-02-10,0.0161569845,-0.0015873862,0.0162594207,0.0030463869,0.0220360048
2017-02-13,0.0098253852,0.0049758833,0.0011228863,0.0063793133,0.0151633844
2017-02-14,-0.0032535549,0.0011905321,-0.0064164433,0.0027987419,0.0033688545
2017-02-15,0.0184635371,-0.0027434640,-0.0018038619,-0.0040290039,0.0054389527
2017-02-16,-0.0016349144,0.0059184260,0.0031720651,0.0103834756,0.0025339474
2017-02-17,-0.0014255516,0.0062857703,0.0018995365,0.0090126656,0.0053746314
2017-02-20,0.0096520698,0.0035323291,0.0091717914,0.0075397114,0.0193107873
2017-02-21,0.0078498302,-0.0038650839,0.0053755343,-0.0032111313,0.0066834800
2017-02-22,-0.0056408937,-0.0022391072,-0.0126623530,-0.0023044441,-0.0034726039
2017-02-23,-0.0147867771,-0.0031776354,-0.0212999713,-0.0016038679,0.0117267147
2017-02-24,-0.0113087408,0.0058759074,0.0074527021,0.0045435140,-0.0048782779
2017-03-01,0.0048686601,0.0167122930,0.0113125574,0.0175428968,0.0027237767
2017-03-02,-0.0164252669,-0.0006606746,0.0008196272,-0.0017668083,-0.0132468864
2017-03-03,0.0132800518,-0.0011768704,0.0117409583,-0.0033813128,0.0062998198
2017-03-06,-0.0056519462,0.0218969993,0.0117702177,0.0259554237,0.0091699567
2017-03-07,-0.0108762812,0.0093854656,0.0062509654,-0.0021645161,-0.0017091502
2017-03-08,-0.0136837708,-0.0106635075,-0.0149821592,-0.0108440118,-0.0166847855
2017-03-09,-0.0019989309,0.0000138508,-0.0064324555,-0.0058991304,-0.0086952988
2017-03-10,-0.0005073927,0.0044686696,-0.0074926130,0.0029138615,0.0015777657
2017-03-13,0.0110689159,-0.0057348930,0.0089295041,-0.0049110241,-0.0026108352
2017-03-14,-0.0128267873,0.0037909579,-0.0040170536,0.0048200404,-0.0016185907
2017-03-15,0.0205736831,-0.0035995366,0.0063025691,-0.0041743321,0.0112281768
2017-03-16,-0.0052855792,0.0014110053,-0.0125214895,0.0033170232,-0.0097881220
2017-03-17,-0.0231284555,0.0116884550,-0.0123528531,0.0068943473,-0.0017378051
2017-03-20,0.0106659010,-0.0226622708,-0.0034075098,-0.0086368471,-0.0004040073
2017-03-21,-0.0262849443,-0.0003109463,-0.0204881094,-0.0009180754,-0.0210038610
2017-03-22,0.0077936822,-0.0002059108,0.0063194809,0.0009570383,0.0145550296
2017-03-23,0.0006118664,0.0114171421,0.0012721810,0.0060067549,-0.0037062757
2017-03-24,0.0038193262,-0.0141909514,-0.0138065312,-0.0151954405,-0.0019698343
2017-03-27,0.0060445149,0.0016350346,0.0013909442,-0.0027828999,0.0022379081
2017-03-28,0.0045553539,-0.0027346071,-0.0068656793,-0.0000543515,-0.0078250580
2017-03-29,0.0130369607,0.0053437972,0.0019103494,0.0051866602,0.0082462654
2017-03-30,-0.0037967563,0.0073631955,0.0057661533,0.0086936913,0.0004927523
2017-03-31,-0.0031892206,0.0040546055,0.0004143547,0.0078128120,-0.0039106552
2017-04-03,0.0027387899,0.0010853189,-0.0019349980,0.0022053935,-0.0008931779
2017-04-04,0.0068502654,-0.0032794124,-0.0044968259,-0.0024302511,-0.0001332127
2017-04-05,-0.0143831531,0.0012184083,-0.0147959432,-0.0011024289,0.0008088620
2017-04-06,-0.0080140140,-0.0006271284,-0.0133573813,-0.0012010485,-0.0043385583
2017-04-07,0.0053761704,0.0016245614,-0.0021555317,0.0018402189,0.0090091377
2017-04-10,-0.0001636359,0.0047564469,-0.0034734639,0.0027915232,-0.0039535533
2017-04-11,-0.0048108837,0.0015450560,0.0015750346,0.0028310446,0.0046481038
2017-04-12,-0.0060033607,-0.0000677980,-0.0110042905,0.0004185643,-0.0121153286
2017-04-13,-0.0138967987,0.0118264649,-0.0021685138,0.0130180884,-0.0045757759
2017-04-17,0.0216460787,0.0014090734,0.0092212576,-0.0059807636,0.0074049747
2017-04-18,-0.0024393967,-0.0026823231,-0.0095268395,-0.0010314164,-0.0001637941
2017-04-19,-0.0107316701,0.0097424118,-0.0041019097,0.0132535072,-0.0055527575
2017-04-20,0.0040606046,-0.0038696248,-0.0007334016,-0.0100736506,-0.0014908304
2017-04-24,0.0083383461,-0.0031125187,0.0008261823,-0.0016619307,0.0006863098
2017-04-25,0.0122216949,0.0004556365,0.0037038662,0.0011684159,0.0016481485
2017-04-26,-0.0039221677,-0.0046205595,-0.0034032334,0.0008232917,0.0012562172
2017-04-27,-0.0030921076,0.0024280560,-0.0111231105,0.0011833040,0.0032554041
2017-04-28,0.0114925066,0.0049340650,-0.0012787562,0.0049144682,0.0078458460
2017-05-02,0.0183399953,0.0032039694,0.0046280380,0.0019839238,0.0012298524
2017-05-03,-0.0076238560,0.0158031620,-0.0015819818,0.0154032810,-0.0054995874
2017-05-04,-0.0166611206,0.0018411092,-0.0233465694,0.0026652981,-0.0139965592
2017-05-05,0.0104299830,-0.0002665902,0.0047187498,-0.0035684155,0.0067950436
2017-05-08,-0.0024558082,0.0071593919,-0.0092881452,0.0067483960,-0.0034500982
2017-05-09,0.0100224689,-0.0017440394,0.0055504907,-0.0008210633,0.0092410725
2017-05-10,0.0152096068,-0.0076086950,-0.0098879281,-0.0069623915,-0.0089722192
2017-05-11,0.0049943901,-0.0005822456,-0.0016618525,0.0088366363,0.0168318264
2017-05-12,0.0095568951,0.0027477080,-0.0024826780,0.0008693230,-0.0000012000
2017-05-15,0.0019049260,0.0018541648,0.0069061248,0.0015695170,0.0000864381
2017-05-16,0.0040030512,0.0067545194,0.0023986399,0.0049722050,0.0066994173
2017-05-17,-0.0166282356,0.0032108175,0.0022761859,0.0038778679,0.0072151916
2017-05-18,-0.0884867087,-0.0398530439,-0.0554771498,-0.0309429392,-0.0581279173
2017-05-19,0.0169087499,0.0139051788,0.0180462301,0.0173820648,0.0185719486
2017-05-22,-0.0164700039,-0.0268815495,-0.0145378541,-0.0231878087,-0.0255835056
2017-05-23,0.0158610437,0.0002256520,-0.0037156940,-0.0023863688,0.0124602942
2017-05-24,0.0093971053,0.0128406081,0.0025892276,0.0141269667,0.0106632859
2017-05-25,-0.0001233203,-0.0131078642,-0.0069009848,-0.0071958103,-0.0015680226
2017-05-26,0.0119570643,0.0053867251,0.0037289485,0.0029389448,0.0046936432
2017-05-29,-0.0050404193,-0.0030319092,0.0045234566,-0.0025937546,0.0026326552
2017-05-30,0.0017768324,-0.0040179575,-0.0017671376,-0.0071353973,0.0044631613
2017-05-31,-0.0165629927,0.0001719547,-0.0066539375,-0.0017075436,0.0035937326
2017-06-01,-0.0068790852,-0.0029787780,-0.0032485439,-0.0017557852,-0.0135738086
2017-06-02,0.0033171852,0.0037083076,-0.0025560805,0.0033450169,-0.0043570367
2017-06-05,-0.0006343999,0.0020847167,-0.0039822729,0.0019612052,-0.0076655201
2017-06-06,0.0069228066,0.0030503231,0.0042319326,-0.0021939832,0.0078162858
2017-06-07,0.0017588789,0.0021466273,-0.0106875207,0.0001442451,0.0024467479
2017-06-08,-0.0078122122,0.0002707257,0.0005195728,-0.0033075553,0.0053272443
2017-06-09,-0.0103952792,0.0001680227,0.0038231667,-0.0058835582,-0.0003129807
2017-06-12,-0.0076686093,0.0100331213,0.0120973038,0.0110332640,0.0004009162
2017-06-13,0.0028672437,0.0067179566,-0.0000891511,0.0044548092,-0.0062651550
2017-06-14,-0.0003120275,0.0096743479,0.0035732789,0.0058320356,0.0024986910
2017-06-16,-0.0052682059,0.0054894062,-0.0061012059,0.0028838457,-0.0038736444
2017-06-19,0.0038008671,-0.0073882863,-0.0071330871,-0.0089807035,-0.0022814469
2017-06-20,-0.0179671496,0.0099283364,-0.0090644369,0.0069959937,-0.0137036359
2017-06-21,-0.0014579317,-0.0117512569,0.0060201641,-0.0122618219,0.0009427653
2017-06-22,0.0077858469,-0.0029882574,0.0172618683,-0.0046557188,0.0238203853
2017-06-23,-0.0023284920,0.0056358115,-0.0008093244,0.0055991001,-0.0005967101
2017-06-26,0.0170740169,-0.0066564810,0.0058478802,-0.0062014787,0.0098828822
2017-06-27,-0.0077356957,0.0090348246,0.0082564382,0.0114805298,0.0057954700
2017-06-28,0.0036185414,-0.0066070803,0.0109736482,-0.0076940535,0.0133005148
2017-06-29,0.0026385144,-0.0028839966,0.0024675832,-0.0011733761,-0.0013237444
2017-06-30,0.0097448751,0.0024243547,0.0008679433,0.0046932194,0.0041146586
2017-07-03,0.0038071722,-0.0006414261,0.0066015320,-0.0032951154,0.0032661264
2017-07-04,-0.0006278593,0.0068433946,0.0063554044,0.0071299374,-0.0034614941
2017-07-05,-0.0015635323,0.0004913817,-0.0004800616,-0.0047633224,0.0050672828
2017-07-06,-0.0098097147,0.0011514337,0.0084914071,0.0033320435,0.0070615811
2017-07-07,-0.0011232328,0.0057091862,-0.0064320881,0.0049734563,0.0090270713
2017-07-10,0.0101500172,-0.0032412140,-0.0001753625,-0.0091175148,0.0030413363
2017-07-11,0.0114448704,0.0006617317,0.0113787055,0.0036310395,-0.0018845415
2017-07-12,0.0152073121,0.0119384620,0.0141603230,0.0123734809,0.0113136852
2017-07-13,0.0053794906,-0.0104662720,-0.0117977699,-0.0080899186,-0.0053438498
2017-07-14,0.0036825880,0.0096244644,0.0054436009,0.0104989652,0.0031674779
2017-07-17,-0.0022212542,0.0097930627,0.0081431437,0.0126763945,-0.0004013833
2017-07-18,0.0015473469,-0.0003745980,-0.0020033601,0.0008300095,0.0017014027
2017-07-19,-0.0024108768,-0.0016621139,0.0028882097,-0.0046217600,0.0073253941
2017-07-20,-0.0035033752,0.0065266676,-0.0025889808,0.0059255329,-0.0010488310
2017-07-21,-0.0043368801,0.0017812143,-0.0072159451,0.0001638622,-0.0019574743
2017-07-24,0.0049027139,-0.0027806335,0.0056994259,-0.0035091685,0.0089373905
2017-07-25,0.0068416791,-0.0014508564,0.0105648292,-0.0008023969,0.0117126070
2017-07-26,-0.0090397131,-0.0001845635,-0.0073106880,0.0028137933,-0.0079960115
2017-07-27,0.0047792401,0.0012043589,-0.0079770293,0.0024491469,-0.0087359808
2017-07-28,0.0024607403,0.0037242563,0.0041518584,0.0015018638,0.0046781460
2017-07-31,0.0048687453,0.0026531052,-0.0003215328,-0.0015347605,0.0029316633
2017-08-01,0.0075923898,-0.0126676699,-0.0067366455,-0.0150402244,0.0011556421
2017-08-02,0.0096028270,0.0031193951,0.0166988708,0.0016539795,0.0031421529
2017-08-03,-0.0051705535,0.0062516844,0.0025687846,0.0067548072,-0.0002917551
2017-08-04,0.0013388052,-0.0014348235,0.0042354213,0.0032411292,0.0048464327
2017-08-07,0.0130969826,-0.0062876642,0.0081859715,-0.0081913136,-0.0003938349
2017-08-08,-0.0013581454,0.0073351674,0.0050492091,0.0029248027,-0.0046983156
2017-08-09,-0.0041385107,0.0081550833,-0.0115212686,0.0028273624,0.0056255362
2017-08-10,-0.0093058534,0.0005622618,-0.0004528742,0.0009109653,0.0042693727
2017-08-11,0.0048013870,-0.0084183393,-0.0009460454,-0.0029249159,-0.0098792212
2017-08-14,0.0121668084,0.0033657392,-0.0021465365,0.0044806376,0.0018017534
2017-08-15,0.0012960911,0.0074490337,0.0000034258,0.0091875708,0.0064468840
2017-08-16,0.0037810816,-0.0041420516,0.0013604804,-0.0025206036,0.0090094153
2017-08-17,-0.0079588518,0.0002480461,0.0000413088,0.0053776968,0.0013232208
2017-08-18,0.0085206963,0.0029424164,0.0058275391,0.0051206960,0.0037192767
2017-08-21,-0.0008936832,0.0067444253,0.0051359022,0.0029293501,-0.0040837429
2017-08-22,0.0184873808,-0.0144653320,0.0215282738,-0.0024626767,-0.0120217893
2017-08-23,0.0038962089,-0.0005354013,-0.0014667127,-0.0086830249,0.0051819403
2017-08-24,0.0078237625,-0.0005861167,-0.0050752126,0.0011857823,0.0037595537
2017-08-25,-0.0001714848,0.0042630467,0.0014443698,0.0020333547,-0.0001144086
2017-08-28,-0.0002778853,0.0128076933,-0.0036976025,0.0153173618,-0.0024189954
2017-08-29,0.0026842048,-0.0008596844,0.0007710271,-0.0075199651,0.0009675429
2017-08-30,-0.0053572445,0.0077706352,0.0076577235,0.0044898083,0.0030367922
2017-08-31,0.0007324254,0.0041227844,0.0001510764,0.0016555774,0.0067649251
2017-09-01,0.0116792051,-0.0110813566,0.0030062133,-0.0130854035,0.0027790959
2017-09-04,0.0028284977,0.0046430053,0.0041656177,0.0048475070,-0.0010480816
2017-09-05,0.0015188372,0.0069000609,-0.0001535034,0.0064548706,0.0000546640
2017-09-06,0.0160980634,0.0050151581,0.0078354478,0.0016126223,-0.0031599896
2017-09-08,-0.0039035468,0.0045277216,-0.0063441899,0.0083860392,-0.0091868602
2017-09-11,0.0159282722,0.0005517816,0.0064041037,0.0018330766,-0.0052486118
2017-09-12,0.0041328445,-0.0136598013,-0.0098369764,-0.0117059760,0.0018700901
2017-09-13,0.0028391557,0.0113043850,-0.0013115071,0.0107260589,-0.0111517813
2017-09-14,-0.0004565766,0.0097870706,-0.0001237445,0.0102896420,-0.0051047755
2017-09-15,0.0156912655,0.0005140956,0.0006452706,0.0032439306,-0.0146163804
2017-09-18,0.0003426626,0.0046215383,0.0092968792,0.0070845867,0.0022408292
2017-09-19,-0.0001084492,0.0015237941,-0.0006710027,0.0028600111,-0.0000719801
2017-09-20,0.0003004632,-0.0086533241,-0.0007141705,-0.0072268946,-0.0028747956
2017-09-21,-0.0061544566,0.0001000678,-0.0038033314,-0.0012864773,0.0049630585
2017-09-22,-0.0028849016,0.0038868240,-0.0053876680,0.0044858898,0.0063990224
2017-09-25,-0.0124577004,-0.0100199413,-0.0163369942,-0.0057925861,0.0013661534
2017-09-26,-0.0027797888,0.0055252928,0.0040228725,0.0033788567,0.0004872603
2017-09-27,-0.0081528015,-0.0093391491,-0.0012576031,-0.0062611187,0.0040550763
2017-09-28,-0.0031667573,-0.0033036037,-0.0055607865,-0.0003899551,0.0050730510
2017-09-29,0.0093869660,0.0119765429,0.0080413502,0.0112095410,-0.0026902817
2017-10-02,-0.0004665698,-0.0011498139,0.0041746376,0.0023922208,0.0035178377
2017-10-03,0.0294507276,-0.0103837810,0.0084882658,-0.0118062850,-0.0035242531
2017-10-04,-0.0021471572,0.0063861529,-0.0090493970,-0.0022613900,-0.0046740873
2017-10-05,0.0018417768,0.0067787240,0.0005472368,0.0044475449,0.0047104144
2017-10-06,-0.0071571544,0.0048547676,0.0001655864,0.0004228493,0.0087128226
2017-10-09,-0.0039407355,0.0030088716,-0.0008683809,0.0027018851,0.0004083274
2017-10-10,0.0155192213,0.0022757147,0.0051964018,0.0064752679,-0.0019658487
2017-10-11,-0.0025889687,0.0009888870,-0.0027530019,-0.0038719885,0.0047533745
2017-10-13,0.0049826624,0.0014112939,0.0047583738,-0.0010985360,0.0083855242
2017-10-16,-0.0032704487,-0.0046687368,0.0003540143,-0.0052748984,0.0015193177
2017-10-17,-0.0094532054,-0.0003563883,0.0020487681,-0.0038249958,-0.0040665185
2017-10-18,0.0048107477,0.0062569613,-0.0135236718,0.0068752547,0.0027312459
2017-10-19,-0.0023651146,-0.0012652893,0.0007135465,-0.0001274680,0.0030163776
2017-10-20,0.0011085471,-0.0035538450,-0.0009856457,0.0005765127,0.0059862328
2017-10-23,-0.0128100878,-0.0042309957,-0.0037040450,0.0023642797,0.0010829391
2017-10-24,0.0108106770,-0.0042051706,0.0032629059,-0.0030921632,0.0041107279
2017-10-25,0.0024414570,-0.0002602389,0.0058149504,0.0005603237,-0.0042493604
2017-10-26,-0.0088557079,-0.0020584576,0.0033763442,0.0008740146,0.0003220998
2017-10-27,-0.0005694418,0.0034764034,-0.0084285634,0.0004018657,0.0012140458
2017-10-30,-0.0147590451,-0.0024843011,-0.0086108418,-0.0007627513,0.0066450201
2017-10-31,-0.0059076725,0.0019177401,-0.0033860318,-0.0000360445,-0.0096558305
2017-11-01,-0.0057215723,0.0117344595,-0.0013476952,0.0094069261,0.0069879550
2017-11-03,-0.0015024748,-0.0075532664,0.0042084665,-0.0083971908,0.0035805469
2017-11-06,0.0043991562,-0.0086327270,0.0002819160,-0.0051076412,-0.0109108742
2017-11-07,-0.0260686390,-0.0066128317,-0.0095291063,-0.0058113690,-0.0009062253
2017-11-08,0.0235416666,0.0012684707,-0.0012568086,-0.0094640218,0.0073834118
2017-11-09,-0.0166789442,-0.0070458055,-0.0100631667,-0.0034632450,-0.0090247039
2017-11-10,-0.0090297852,-0.0060469452,-0.0029433658,-0.0064839087,0.0011704788
2017-11-13,0.0027799301,0.0041989563,0.0058584642,0.0035460165,-0.0015398273
2017-11-14,-0.0197922811,0.0059527792,-0.0134727852,0.0042362772,0.0037912223
2017-11-16,0.0213087592,0.0015252158,-0.0039453879,-0.0025942903,0.0021761470
2017-11-17,0.0114426063,0.0033294922,0.0064349826,0.0053407969,0.0061283121
2017-11-21,0.0150891105,0.0050578574,0.0067265173,0.0001818808,0.0048455223
2017-11-22,-0.0004007139,0.0057991305,0.0122668706,0.0096463002,-0.0013844620
2017-11-23,-0.0013878315,-0.0022310051,0.0045518978,0.0000387687,-0.0017024264
2017-11-24,-0.0045050909,0.0070670396,0.0060567847,0.0038562219,0.0031015112
2017-11-27,-0.0011130722,-0.0099164918,-0.0004491676,-0.0103494134,-0.0031233262
2017-11-28,-0.0011164786,0.0089232773,0.0023010573,0.0084232008,-0.0011230719
2017-11-29,-0.0172814485,0.0059139403,0.0032583522,0.0058101444,-0.0016217064
2017-11-30,-0.0118321571,0.0027822042,0.0033802316,0.0038074004,0.0092624296
2017-12-01,0.0029648349,0.0004276617,0.0019517755,-0.0047605219,0.0006919969
2017-12-04,0.0073138792,0.0000140965,0.0111609623,-0.0023942743,0.0006373851
2017-12-05,-0.0046964120,0.0026338594,-0.0043630153,0.0034281802,0.0039583468
2017-12-06,0.0097217327,-0.0088079497,0.0009936769,-0.0074430932,0.0009000781
2017-12-07,-0.0078142928,0.0087575782,-0.0030534077,0.0069428580,0.0018224935
2017-12-08,0.0044963984,0.0047785183,0.0008468768,0.0057848133,0.0057510785
2017-12-11,-0.0006278527,-0.0018329821,0.0090618907,-0.0060521672,-0.0007274374
2017-12-12,0.0114657525,-0.0104609597,-0.0007272610,-0.0063821631,-0.0052604279
2017-12-13,-0.0111624533,-0.0016933447,-0.0056417398,0.0051332405,-0.0033221086
2017-12-14,-0.0067716977,-0.0102705546,-0.0065276059,-0.0109755388,-0.0065320991
2017-12-15,0.0015491629,0.0107248472,0.0063486639,0.0087525370,0.0033916663
2017-12-18,0.0038247781,0.0004023761,-0.0050718584,0.0063567059,0.0063281506
2017-12-19,-0.0050920020,0.0029518595,0.0008288086,0.0045048818,-0.0018484476
2017-12-20,0.0056085028,0.0029050950,0.0065276283,0.0035013291,0.0050491472
2017-12-21,0.0200308524,-0.0043877531,0.0045126127,-0.0010285657,-0.0003371146
2017-12-22,-0.0002376691,0.0072183236,0.0063447389,0.0088939611,0.0046220981
2017-12-26,0.0068344953,-0.0044757570,-0.0016177795,-0.0064694542,-0.0018365062
2017-12-27,0.0052282489,0.0040149037,-0.0001421710,0.0031887568,0.0013329135
2017-12-28,0.0030033714,0.0075542675,0.0032575112,0.0099906391,0.0020386428
2018-01-02,0.0156236431,0.0079621226,0.0098590311,0.0003278386,0.0047811726
2018-01-03,0.0010904524,0.0056398623,0.0078752115,0.0021644363,0.0036103399
2018-01-04,0.0060682646,0.0035694707,0.0069529573,0.0017919652,0.0102934688
2018-01-05,0.0034835648,0.0031376798,-0.0009648439,-0.0011614724,-0.0063356832
2018-01-08,0.0005701133,-0.0043351762,0.0050113043,-0.0094131269,-0.0037685302
2018-01-09,-0.0053534126,-0.0083829612,-0.0064601121,-0.0035307156,0.0009589861
2018-01-10,-0.0068042958,0.0055259201,-0.0001465743,0.0028779104,0.0014679166
