codigo_cvm,ticker_id,codigo_negociacao,data_referencia,ordinarias,preferenciais,totais
20087,348,$EMBR3,2016-09-30,740465,0,740465
20087,348,$EMBR3,2016-12-31,740465,0,740465
20087,348,$EMBR3,2017-03-31,740465,0,740465
20087,348,$EMBR3,2017-06-30,740465,0,740465
20087,348,$EMBR3,2017-09-30,740465,0,740465
20087,348,$EMBR3,2017-12-31,740465,0,740465
20087,348,$EMBR3,2018-03-31,740465,0,740465
20087,348,$EMBR3,2018-06-30,740465,0,740465
20087,348,$EMBR3,2018-09-30,740465,0,740465
20087,348,$EMBR3,2018-12-31,740765,0,740765
20087,348,$EMBR3,2019-03-31,740465,0,740465
20087,348,$EMBR3,2019-06-30,740465,0,740465
20087,348,$EMBR3,2019-09-30,740465,0,740465
20087,348,$EMBR3,2019-12-31,740465,0,740465
20087,348,$EMBR3,2020-03-31,740465,0,740465
20087,348,$EMBR3,2020-06-30,740465,0,740465
20087,348,$EMBR3,2020-09-30,740465,0,740465
20125,346,$ODPV3,2010-12-31,177098264,0,177098264
20125,346,$ODPV3,2011-03-31,177098264,0,177098264
20125,346,$ODPV3,2011-06-30,177098264,0,177098264
20125,346,$ODPV3,2011-09-30,177098264,0,177098264
20125,346,$ODPV3,2011-12-31,177098264,0,177098264
20125,346,$ODPV3,2012-03-31,177098264,0,177098264
20125,346,$ODPV3,2012-06-30,531294792,0,531294792
20125,346,$ODPV3,2012-09-30,531294792,0,531294792
20125,346,$ODPV3,2012-12-31,531294792,0,531294792
20125,346,$ODPV3,2013-03-31,531294792,0,531294792
20125,346,$ODPV3,2013-06-30,531294792,0,531294792
20125,346,$ODPV3,2013-09-30,531294792,0,531294792
20125,346,$ODPV3,2013-12-31,531294792,0,531294792
20125,346,$ODPV3,2014-03-31,531294792,0,531294792
20125,346,$ODPV3,2014-06-30,531294792,0,531294792
20125,346,$ODPV3,2014-09-30,531294792,0,531294792
20125,346,$ODPV3,2014-12-31,531294792,0,531294792
20125,346,$ODPV3,2015-03-31,531294792,0,531294792
20125,346,$ODPV3,2015-06-30,531294792,0,531294792
20125,346,$ODPV3,2015-09-30,531294792,0,531294792
20125,346,$ODPV3,2015-12-31,531294792,0,531294792
20125,346,$ODPV3,2016-03-31,531294792,0,531294792
20125,346,$ODPV3,2016-06-30,531294792,0,531294792
20125,346,$ODPV3,2016-09-30,531294792,0,531294792
20125,346,$ODPV3,2016-12-31,531294792,0,531294792
20125,346,$ODPV3,2017-03-31,531294792,0,531294792
20125,346,$ODPV3,2017-06-30,531294792,0,531294792
20125,346,$ODPV3,2017-09-30,531294792,0,531294792
20125,346,$ODPV3,2017-12-31,531294792,0,531294792
20125,346,$ODPV3,2018-03-31,531294792,0,531294792
20125,346,$ODPV3,2018-06-30,531294792,0,531294792
20125,346,$ODPV3,2018-09-30,531294792,0,531294792
20125,346,$ODPV3,2018-12-31,531294792,0,531294792
20125,346,$ODPV3,2019-03-31,531294792,0,531294792
20125,346,$ODPV3,2019-06-30,531294792,0,531294792
20125,346,$ODPV3,2019-09-30,531294792,0,531294792
20125,346,$ODPV3,2019-12-31,531294792,0,531294792
20125,346,$ODPV3,2020-03-31,531294792,0,531294792
20125,346,$ODPV3,2020-06-30,531294792,0,531294792
20125,346,$ODPV3,2020-09-30,531294792,0,531294792
20184,343,$CCXC3,2010-12-31,3776809,0,3776809
20184,343,$CCXC3,2011-03-31,3776809,0,3776809
20184,343,$CCXC3,2011-06-30,3776809,0,3776809
20184,343,$CCXC3,2011-09-30,3776809,0,3776809
20184,343,$CCXC3,2011-12-31,63776809,0,63776809
20184,343,$CCXC3,2012-03-31,63776809,0,63776809
20184,343,$CCXC3,2012-06-30,170123,0,170123
20184,343,$CCXC3,2012-09-30,170123,0,170123
20184,343,$CCXC3,2012-12-31,170122934,0,170122934
20184,343,$CCXC3,2013-03-31,170123,0,170123
20184,343,$CCXC3,2013-06-30,170123,0,170123
20184,343,$CCXC3,2013-09-30,170123,0,170123
20184,343,$CCXC3,2013-12-31,170122934,0,170122934
20184,343,$CCXC3,2014-03-31,170123,0,170123
20184,343,$CCXC3,2014-06-30,170123,0,170123
20184,343,$CCXC3,2014-09-30,170123,0,170123
20184,343,$CCXC3,2014-12-31,170122934,0,170122934
20184,343,$CCXC3,2015-03-31,170123,0,170123
20184,343,$CCXC3,2015-06-30,170123,0,170123
20184,343,$CCXC3,2015-09-30,17012,0,17012
20184,343,$CCXC3,2015-12-31,17012293,0,17012293
20184,343,$CCXC3,2016-03-31,17012,0,17012
20184,343,$CCXC3,2016-06-30,17012,0,17012
20184,343,$CCXC3,2016-09-30,17012,0,17012
20184,343,$CCXC3,2016-12-31,17012293,0,17012293
20184,343,$CCXC3,2017-03-31,17012,0,17012
20184,343,$CCXC3,2017-06-30,17012,0,17012
20184,343,$CCXC3,2017-09-30,17012,0,17012
20184,343,$CCXC3,2017-12-31,17012293,0,17012293
20184,343,$CCXC3,2018-03-31,17012,0,17012
20184,343,$CCXC3,2018-06-30,1701,0,1701
20184,343,$CCXC3,2018-09-30,1701,0,1701
20184,343,$CCXC3,2018-12-31,1701229,0,1701229
20184,343,$CCXC3,2019-03-31,1701,0,1701
20184,343,$CCXC3,2019-06-30,1701,0,1701
20184,343,$CCXC3,2019-09-30,1701,0,1701
20184,343,$CCXC3,2019-12-31,1701229,0,1701229
20257,349,$TAEE3,2010-12-31,203518,59981,263499
20257,349,$TAEE3,2011-03-31,203518,59981,263499
20257,349,$TAEE3,2011-06-30,203518,59981,263499
20257,349,$TAEE3,2011-09-30,203518,59981,263499
20257,349,$TAEE3,2011-12-31,203518,59981,263499
20257,349,$TAEE3,2012-03-31,203518,59981,263499
20257,349,$TAEE3,2012-06-30,203518,59981,263499
20257,349,$TAEE3,2012-09-30,230518,113981,344499
20257,349,$TAEE3,2012-12-31,691553,341944,1033497
20257,349,$TAEE3,2013-03-31,691553,341944,1033497
20257,349,$TAEE3,2013-06-30,691553,341944,1033497
20257,349,$TAEE3,2013-09-30,691553,341944,1033497
20257,349,$TAEE3,2013-12-31,691553,341944,1033497
20257,349,$TAEE3,2014-03-31,691553,341944,1033497
20257,349,$TAEE3,2014-06-30,691553,341944,1033497
20257,349,$TAEE3,2014-09-30,691553,341944,1033497
20257,349,$TAEE3,2014-12-31,640714,392783,1033497
20257,349,$TAEE3,2015-03-31,640714,392783,1033497
20257,349,$TAEE3,2015-06-30,640714,392783,1033497
20257,349,$TAEE3,2015-09-30,640714,392783,1033497
20257,349,$TAEE3,2015-12-31,640714,392783,1033497
20257,349,$TAEE3,2016-03-31,640714,392783,1033497
20257,349,$TAEE3,2016-06-30,640714,392783,1033497
20257,349,$TAEE3,2016-09-30,590714,442783,1033497
20257,349,$TAEE3,2016-12-31,590714,442783,1033497
20257,349,$TAEE3,2017-03-31,590714,442783,1033497
20257,349,$TAEE3,2017-06-30,590714,442783,1033497
20257,349,$TAEE3,2017-09-30,590714,442783,1033497
20257,349,$TAEE3,2017-12-31,590714,442783,1033497
20257,349,$TAEE3,2018-03-31,590714,442783,1033497
20257,349,$TAEE3,2018-06-30,590714,442783,1033497
20257,349,$TAEE3,2018-09-30,590714,442783,1033497
20257,349,$TAEE3,2018-12-31,590714,442783,1033497
20257,349,$TAEE3,2019-03-31,590714,442783,1033497
20257,349,$TAEE3,2019-06-30,590714,442783,1033497
20257,349,$TAEE3,2019-09-30,590714,442783,1033497
20257,349,$TAEE3,2019-12-31,590714,442783,1033497
20257,349,$TAEE3,2020-03-31,590714,442783,1033497
20257,349,$TAEE3,2020-06-30,590714,442783,1033497
20257,349,$TAEE3,2020-09-30,590714,442783,1033497
20257,350,$TAEE4,2010-12-31,203518,59981,263499
20257,350,$TAEE4,2011-03-31,203518,59981,263499
20257,350,$TAEE4,2011-06-30,203518,59981,263499
20257,350,$TAEE4,2011-09-30,203518,59981,263499
20257,350,$TAEE4,2011-12-31,203518,59981,263499
20257,350,$TAEE4,2012-03-31,203518,59981,263499
20257,350,$TAEE4,2012-06-30,203518,59981,263499
20257,350,$TAEE4,2012-09-30,230518,113981,344499
20257,350,$TAEE4,2012-12-31,691553,341944,1033497
20257,350,$TAEE4,2013-03-31,691553,341944,1033497
20257,350,$TAEE4,2013-06-30,691553,341944,1033497
20257,350,$TAEE4,2013-09-30,691553,341944,1033497
20257,350,$TAEE4,2013-12-31,691553,341944,1033497
20257,350,$TAEE4,2014-03-31,691553,341944,1033497
20257,350,$TAEE4,2014-06-30,691553,341944,1033497
20257,350,$TAEE4,2014-09-30,691553,341944,1033497
20257,350,$TAEE4,2014-12-31,640714,392783,1033497
20257,350,$TAEE4,2015-03-31,640714,392783,1033497
20257,350,$TAEE4,2015-06-30,640714,392783,1033497
20257,350,$TAEE4,2015-09-30,640714,392783,1033497
20257,350,$TAEE4,2015-12-31,640714,392783,1033497
20257,350,$TAEE4,2016-03-31,640714,392783,1033497
20257,350,$TAEE4,2016-06-30,640714,392783,1033497
20257,350,$TAEE4,2016-09-30,590714,442783,1033497
20257,350,$TAEE4,2016-12-31,590714,442783,1033497
20257,350,$TAEE4,2017-03-31,590714,442783,1033497
20257,350,$TAEE4,2017-06-30,590714,442783,1033497
20257,350,$TAEE4,2017-09-30,590714,442783,1033497
20257,350,$TAEE4,2017-12-31,590714,442783,1033497
20257,350,$TAEE4,2018-03-31,590714,442783,1033497
20257,350,$TAEE4,2018-06-30,590714,442783,1033497
20257,350,$TAEE4,2018-09-30,590714,442783,1033497
20257,350,$TAEE4,2018-12-31,590714,442783,1033497
20257,350,$TAEE4,2019-03-31,590714,442783,1033497
20257,350,$TAEE4,2019-06-30,590714,442783,1033497
20257,350,$TAEE4,2019-09-30,590714,442783,1033497
20257,350,$TAEE4,2019-12-31,590714,442783,1033497
20257,350,$TAEE4,2020-03-31,590714,442783,1033497
20257,350,$TAEE4,2020-06-30,590714,442783,1033497
20257,350,$TAEE4,2020-09-30,590714,442783,1033497
20257,598,$TAEE11,2010-12-31,203518,59981,263499
20257,598,$TAEE11,2011-03-31,203518,59981,263499
20257,598,$TAEE11,2011-06-30,203518,59981,263499
20257,598,$TAEE11,2011-09-30,203518,59981,263499
20257,598,$TAEE11,2011-12-31,203518,59981,263499
20257,598,$TAEE11,2012-03-31,203518,59981,263499
20257,598,$TAEE11,2012-06-30,203518,59981,263499
20257,598,$TAEE11,2012-09-30,230518,113981,344499
20257,598,$TAEE11,2012-12-31,691553,341944,1033497
20257,598,$TAEE11,2013-03-31,691553,341944,1033497
20257,598,$TAEE11,2013-06-30,691553,341944,1033497
20257,598,$TAEE11,2013-09-30,691553,341944,1033497
20257,598,$TAEE11,2013-12-31,691553,341944,1033497
20257,598,$TAEE11,2014-03-31,691553,341944,1033497
20257,598,$TAEE11,2014-06-30,691553,341944,1033497
20257,598,$TAEE11,2014-09-30,691553,341944,1033497
20257,598,$TAEE11,2014-12-31,640714,392783,1033497
20257,598,$TAEE11,2015-03-31,640714,392783,1033497
20257,598,$TAEE11,2015-06-30,640714,392783,1033497
20257,598,$TAEE11,2015-09-30,640714,392783,1033497
20257,598,$TAEE11,2015-12-31,640714,392783,1033497
20257,598,$TAEE11,2016-03-31,640714,392783,1033497
20257,598,$TAEE11,2016-06-30,640714,392783,1033497
20257,598,$TAEE11,2016-09-30,590714,442783,1033497
20257,598,$TAEE11,2016-12-31,590714,442783,1033497
20257,598,$TAEE11,2017-03-31,590714,442783,1033497
20257,598,$TAEE11,2017-06-30,590714,442783,1033497
20257,598,$TAEE11,2017-09-30,590714,442783,1033497
20257,598,$TAEE11,2017-12-31,590714,442783,1033497
20257,598,$TAEE11,2018-03-31,590714,442783,1033497
20257,598,$TAEE11,2018-06-30,590714,442783,1033497
20257,598,$TAEE11,2018-09-30,590714,442783,1033497
20257,598,$TAEE11,2018-12-31,590714,442783,1033497
20257,598,$TAEE11,2019-03-31,590714,442783,1033497
20257,598,$TAEE11,2019-06-30,590714,442783,1033497
20257,598,$TAEE11,2019-09-30,590714,442783,1033497
20257,598,$TAEE11,2019-12-31,590714,442783,1033497
20257,598,$TAEE11,2020-03-31,590714,442783,1033497
20257,598,$TAEE11,2020-06-30,590714,442783,1033497
20257,598,$TAEE11,2020-09-30,590714,442783,1033497
20338,347,$MDIA3,2010-12-31,113450,0,113450
20338,347,$MDIA3,2011-03-31,113450000,0,113450000
20338,347,$MDIA3,2011-06-30,113450000,0,113450000
20338,347,$MDIA3,2011-09-30,113450000,0,113450000
20338,347,$MDIA3,2011-12-31,113450000,0,113450000
20338,347,$MDIA3,2012-03-31,113450000,0,113450000
20338,347,$MDIA3,2012-06-30,113450000,0,113450000
20338,347,$MDIA3,2012-09-30,113450000,0,113450000
20338,347,$MDIA3,2012-12-31,113450000,0,113450000
20338,347,$MDIA3,2013-03-31,113450000,0,113450000
20338,347,$MDIA3,2013-06-30,113450000,0,113450000
20338,347,$MDIA3,2013-09-30,113450000,0,113450000
20338,347,$MDIA3,2013-12-31,113450000,0,113450000
20338,347,$MDIA3,2014-03-31,113450000,0,113450000
20338,347,$MDIA3,2014-06-30,113450000,0,113450000
20338,347,$MDIA3,2014-09-30,113450000,0,113450000
20338,347,$MDIA3,2014-12-31,113450000,0,113450000
20338,347,$MDIA3,2015-03-31,113450000,0,113450000
20338,347,$MDIA3,2015-06-30,113450000,0,113450000
20338,347,$MDIA3,2015-09-30,113450000,0,113450000
20338,347,$MDIA3,2015-12-31,113000000,0,113000000
20338,347,$MDIA3,2016-03-31,113000000,0,113000000
20338,347,$MDIA3,2016-06-30,113000000,0,113000000
20338,347,$MDIA3,2016-09-30,113000000,0,113000000
20338,347,$MDIA3,2016-12-31,113000000,0,113000000
20338,347,$MDIA3,2017-03-31,113000000,0,113000000
20338,347,$MDIA3,2017-06-30,339000000,0,339000000
20338,347,$MDIA3,2017-09-30,339000000,0,339000000
20338,347,$MDIA3,2017-12-31,339000000,0,339000000
20338,347,$MDIA3,2018-03-31,339000000,0,339000000
20338,347,$MDIA3,2018-06-30,339000000,0,339000000
20338,347,$MDIA3,2018-09-30,339000000,0,339000000
20338,347,$MDIA3,2018-12-31,339000000,0,339000000
20338,347,$MDIA3,2019-03-31,339000000,0,339000000
20338,347,$MDIA3,2019-06-30,339000000,0,339000000
20338,347,$MDIA3,2019-09-30,339000000,0,339000000
20338,347,$MDIA3,2019-12-31,339000000,0,339000000
20338,347,$MDIA3,2020-03-31,339000000,0,339000000
20338,347,$MDIA3,2020-06-30,339000000,0,339000000
20338,347,$MDIA3,2020-09-30,339000000,0,339000000
20346,354,$PFRM3,2010-12-31,33164,0,33164
20346,354,$PFRM3,2011-03-31,33164,0,33164
20346,354,$PFRM3,2011-06-30,33164,0,33164
20346,354,$PFRM3,2011-09-30,33164,0,33164
20346,354,$PFRM3,2011-12-31,33299,0,33299
20346,354,$PFRM3,2012-03-31,33299,0,33299
20346,354,$PFRM3,2012-06-30,33299,0,33299
20346,354,$PFRM3,2012-09-30,33543,0,33543
20346,354,$PFRM3,2012-12-31,33543,0,33543
20346,354,$PFRM3,2013-03-31,33543,0,33543
20346,354,$PFRM3,2013-06-30,33543,0,33543
20346,354,$PFRM3,2013-09-30,33708,0,33708
20346,354,$PFRM3,2013-12-31,33208,0,33208
20346,354,$PFRM3,2014-03-31,33208,0,33208
20346,354,$PFRM3,2014-06-30,41509,0,41509
20346,354,$PFRM3,2014-09-30,41509,0,41509
20346,354,$PFRM3,2014-12-31,41509,0,41509
20346,354,$PFRM3,2015-03-31,41509,0,41509
20346,354,$PFRM3,2015-06-30,41509,0,41509
20346,354,$PFRM3,2015-09-30,41509,0,41509
20346,354,$PFRM3,2015-12-31,41509,0,41509
20346,354,$PFRM3,2016-03-31,41509,0,41509
20346,354,$PFRM3,2016-06-30,64838,0,64838
20346,354,$PFRM3,2016-09-30,64838,0,64838
20346,354,$PFRM3,2016-12-31,64838,0,64838
20346,354,$PFRM3,2017-03-31,64838,0,64838
20346,354,$PFRM3,2017-06-30,76310,0,76310
20346,354,$PFRM3,2017-09-30,76310,0,76310
20346,354,$PFRM3,2017-12-31,76310,0,76310
20346,354,$PFRM3,2018-03-31,123813,0,123813
20346,354,$PFRM3,2018-06-30,123813,0,123813
20346,354,$PFRM3,2018-09-30,123813,0,123813
20346,354,$PFRM3,2018-12-31,123813,0,123813
20346,354,$PFRM3,2019-03-31,123813,0,123813
20346,354,$PFRM3,2019-06-30,123813,0,123813
20346,354,$PFRM3,2019-09-30,123813,0,123813
20346,354,$PFRM3,2019-12-31,123813,0,123813
20346,354,$PFRM3,2020-03-31,123813,0,123813
20346,354,$PFRM3,2020-06-30,123813,0,123813
20346,354,$PFRM3,2020-09-30,123813,0,123813
20354,418,$TESA3,2010-12-31,1084190,0,1084190
20354,418,$TESA3,2011-03-31,1084190,0,1084190
20354,418,$TESA3,2011-06-30,1084190,0,1084190
20354,418,$TESA3,2011-09-30,2320145,0,2320145
20354,418,$TESA3,2011-12-31,2320145,0,2320145
20354,418,$TESA3,2012-03-31,2320145,0,2320145
20354,418,$TESA3,2012-06-30,2320145,0,2320145
20354,418,$TESA3,2012-09-30,2320145,0,2320145
20354,418,$TESA3,2012-12-31,3486812,0,3486812
20354,418,$TESA3,2013-03-31,3486812,0,3486812
20354,418,$TESA3,2013-06-30,387424,0,387424
20354,418,$TESA3,2013-09-30,387424,0,387424
20354,418,$TESA3,2013-12-31,387424,0,387424
20354,418,$TESA3,2014-03-31,387424,0,387424
20354,418,$TESA3,2014-06-30,387424,0,387424
20354,418,$TESA3,2014-09-30,387424,0,387424
20354,418,$TESA3,2014-12-31,537424,0,537424
20354,418,$TESA3,2015-03-31,537424,0,537424
20354,418,$TESA3,2015-06-30,537424,0,537424
20354,418,$TESA3,2015-09-30,17914,0,17914
20354,418,$TESA3,2015-12-31,17914,0,17914
20354,418,$TESA3,2016-03-31,17914,0,17914
20354,418,$TESA3,2016-06-30,17914,0,17914
20354,418,$TESA3,2016-09-30,17914,0,17914
20354,418,$TESA3,2016-12-31,17914,0,17914
20354,418,$TESA3,2017-03-31,17914,0,17914
20354,418,$TESA3,2017-06-30,17914,0,17914
20354,418,$TESA3,2017-09-30,17914,0,17914
20354,418,$TESA3,2017-12-31,17914,0,17914
20354,418,$TESA3,2018-03-31,17914,0,17914
20354,418,$TESA3,2018-06-30,17914,0,17914
20354,418,$TESA3,2018-09-30,17914,0,17914
20354,418,$TESA3,2018-12-31,17914,0,17914
20354,418,$TESA3,2019-03-31,17914,0,17914
20354,418,$TESA3,2019-06-30,21615,0,21615
20354,418,$TESA3,2019-09-30,21639,0,21639
20354,418,$TESA3,2019-12-31,21640,0,21640
20354,418,$TESA3,2020-03-31,21656,0,21656
20354,418,$TESA3,2020-06-30,21657,0,21657
20354,418,$TESA3,2020-09-30,21657,0,21657
20362,352,$POSI3,2010-12-31,87800,0,87800
20362,352,$POSI3,2011-03-31,87800,0,87800
20362,352,$POSI3,2011-06-30,87800,0,87800
20362,352,$POSI3,2011-09-30,87800,0,87800
20362,352,$POSI3,2011-12-31,87800,0,87800
20362,352,$POSI3,2012-03-31,87800,0,87800
20362,352,$POSI3,2012-06-30,87800,0,87800
20362,352,$POSI3,2012-09-30,87800,0,87800
20362,352,$POSI3,2012-12-31,87800,0,87800
20362,352,$POSI3,2013-03-31,87800,0,87800
20362,352,$POSI3,2013-06-30,87800,0,87800
20362,352,$POSI3,2013-09-30,87800,0,87800
20362,352,$POSI3,2013-12-31,87800,0,87800
20362,352,$POSI3,2014-03-31,87800,0,87800
20362,352,$POSI3,2014-06-30,87800,0,87800
20362,352,$POSI3,2014-09-30,87800,0,87800
20362,352,$POSI3,2014-12-31,87800,0,87800
20362,352,$POSI3,2015-03-31,87800,0,87800
20362,352,$POSI3,2015-06-30,87800,0,87800
20362,352,$POSI3,2015-09-30,87800,0,87800
20362,352,$POSI3,2015-12-31,87800,0,87800
20362,352,$POSI3,2016-03-31,87800,0,87800
20362,352,$POSI3,2016-06-30,87800,0,87800
20362,352,$POSI3,2016-09-30,87800,0,87800
20362,352,$POSI3,2016-12-31,87800,0,87800
20362,352,$POSI3,2017-03-31,87800,0,87800
20362,352,$POSI3,2017-06-30,87800,0,87800
20362,352,$POSI3,2017-09-30,87800,0,87800
20362,352,$POSI3,2017-12-31,87800,0,87800
20362,352,$POSI3,2018-03-31,87800,0,87800
20362,352,$POSI3,2018-06-30,87800,0,87800
20362,352,$POSI3,2018-09-30,87800,0,87800
20362,352,$POSI3,2018-12-31,87800,0,87800
20362,352,$POSI3,2019-03-31,87800,0,87800
20362,352,$POSI3,2019-06-30,87800,0,87800
20362,352,$POSI3,2019-09-30,87800,0,87800
20362,352,$POSI3,2019-12-31,87800,0,87800
20362,352,$POSI3,2020-03-31,141800,0,141800
20362,352,$POSI3,2020-06-30,142112,0,142112
20362,352,$POSI3,2020-09-30,141800,0,141800
20370,356,$LPSB3,2010-12-31,55202,0,55202
20370,356,$LPSB3,2011-03-31,55266,0,55266
20370,356,$LPSB3,2011-06-30,55845,0,55845
20370,356,$LPSB3,2011-09-30,56562,0,56562
20370,356,$LPSB3,2011-12-31,56562,0,56562
20370,356,$LPSB3,2012-03-31,56668,0,56668
20370,356,$LPSB3,2012-06-30,56668,0,56668
20370,356,$LPSB3,2012-09-30,57079,0,57079
20370,356,$LPSB3,2012-12-31,57079,0,57079
20370,356,$LPSB3,2013-03-31,114157,0,114157
20370,356,$LPSB3,2013-06-30,114157,0,114157
20370,356,$LPSB3,2013-09-30,114382,0,114382
20370,356,$LPSB3,2013-12-31,114382,0,114382
20370,356,$LPSB3,2014-03-31,114382,0,114382
20370,356,$LPSB3,2014-06-30,114382,0,114382
20370,356,$LPSB3,2014-09-30,114382,0,114382
20370,356,$LPSB3,2014-12-31,114382,0,114382
20370,356,$LPSB3,2015-03-31,114382,0,114382
20370,356,$LPSB3,2015-06-30,114519,0,114519
20370,356,$LPSB3,2015-09-30,114528,0,114528
20370,356,$LPSB3,2015-12-31,114577,0,114577
20370,356,$LPSB3,2016-03-31,114587,0,114587
20370,356,$LPSB3,2016-06-30,114615,0,114615
20370,356,$LPSB3,2016-09-30,114615,0,114615
20370,356,$LPSB3,2016-12-31,124731,0,124731
20370,356,$LPSB3,2017-03-31,124731,0,124731
20370,356,$LPSB3,2017-06-30,125133,0,125133
20370,356,$LPSB3,2017-09-30,125143,0,125143
20370,356,$LPSB3,2017-12-31,125143,0,125143
20370,356,$LPSB3,2018-03-31,125143,0,125143
20370,356,$LPSB3,2018-06-30,125653,0,125653
20370,356,$LPSB3,2018-09-30,125653,0,125653
20370,356,$LPSB3,2018-12-31,125663,0,125663
20370,356,$LPSB3,2019-03-31,125773,0,125773
20370,356,$LPSB3,2019-06-30,126555,0,126555
20370,356,$LPSB3,2019-09-30,126555,0,126555
20370,356,$LPSB3,2019-12-31,147555,0,147555
20370,356,$LPSB3,2020-03-31,147555,0,147555
20370,356,$LPSB3,2020-06-30,147555,0,147555
20370,356,$LPSB3,2020-09-30,147555,0,147555
20435,359,$TCSA3,2010-12-31,145383,0,145383
20435,359,$TCSA3,2011-03-31,185265,0,185265
20435,359,$TCSA3,2011-06-30,185265,0,185265
20435,359,$TCSA3,2011-09-30,185265,0,185265
20435,359,$TCSA3,2011-12-31,185967,0,185967
20435,359,$TCSA3,2012-03-31,185967,0,185967
20435,359,$TCSA3,2012-06-30,185967,0,185967
20435,359,$TCSA3,2012-09-30,185967,0,185967
20435,359,$TCSA3,2012-12-31,185967,0,185967
20435,359,$TCSA3,2013-03-31,185967,0,185967
20435,359,$TCSA3,2013-06-30,185967,0,185967
20435,359,$TCSA3,2013-09-30,185967,0,185967
20435,359,$TCSA3,2013-12-31,185967,0,185967
20435,359,$TCSA3,2014-03-31,180000,0,180000
20435,359,$TCSA3,2014-06-30,180000,0,180000
20435,359,$TCSA3,2014-09-30,180000,0,180000
20435,359,$TCSA3,2014-12-31,180000,0,180000
20435,359,$TCSA3,2015-03-31,180000,0,180000
20435,359,$TCSA3,2015-06-30,180000,0,180000
20435,359,$TCSA3,2015-09-30,180000,0,180000
20435,359,$TCSA3,2015-12-31,180000,0,180000
20435,359,$TCSA3,2016-03-31,173500,0,173500
20435,359,$TCSA3,2016-06-30,173500,0,173500
20435,359,$TCSA3,2016-09-30,191340,0,191340
20435,359,$TCSA3,2016-12-31,273500,0,273500
20435,359,$TCSA3,2017-03-31,296744,0,296744
20435,359,$TCSA3,2017-06-30,331192,0,331192
20435,359,$TCSA3,2017-09-30,331192,0,331192
20435,359,$TCSA3,2017-12-31,331192,0,331192
20435,359,$TCSA3,2018-03-31,331192,0,331192
20435,359,$TCSA3,2018-06-30,331192,0,331192
20435,359,$TCSA3,2018-09-30,331192,0,331192
20435,359,$TCSA3,2018-12-31,331192,0,331192
20435,359,$TCSA3,2019-03-31,331192,0,331192
20435,359,$TCSA3,2019-06-30,331192,0,331192
20435,359,$TCSA3,2019-09-30,736192,0,736192
20435,359,$TCSA3,2019-12-31,736192,0,736192
20435,359,$TCSA3,2020-03-31,736192,0,736192
20435,359,$TCSA3,2020-06-30,73619,0,73619
20435,359,$TCSA3,2020-09-30,73619,0,73619
20451,355,$RDNI3,2010-12-31,48575,0,48575
20451,355,$RDNI3,2011-03-31,48575,0,48575
20451,355,$RDNI3,2011-06-30,48575,0,48575
20451,355,$RDNI3,2011-09-30,48575,0,48575
20451,355,$RDNI3,2011-12-31,48575,0,48575
20451,355,$RDNI3,2012-03-31,48575,0,48575
20451,355,$RDNI3,2012-06-30,48575,0,48575
20451,355,$RDNI3,2012-09-30,48575,0,48575
20451,355,$RDNI3,2012-12-31,48575,0,48575
20451,355,$RDNI3,2013-03-31,48575,0,48575
20451,355,$RDNI3,2013-06-30,48575,0,48575
20451,355,$RDNI3,2013-09-30,48575,0,48575
20451,355,$RDNI3,2013-12-31,48575,0,48575
20451,355,$RDNI3,2014-03-31,48575,0,48575
20451,355,$RDNI3,2014-06-30,48575,0,48575
20451,355,$RDNI3,2014-09-30,48575,0,48575
20451,355,$RDNI3,2014-12-31,44270,0,44270
20451,355,$RDNI3,2015-03-31,44270,0,44270
20451,355,$RDNI3,2015-06-30,44267,0,44267
20451,355,$RDNI3,2015-09-30,44270,0,44270
20451,355,$RDNI3,2015-12-31,43770,0,43770
20451,355,$RDNI3,2016-03-31,43770,0,43770
20451,355,$RDNI3,2016-06-30,43770,0,43770
20451,355,$RDNI3,2016-09-30,43770,0,43770
20451,355,$RDNI3,2016-12-31,43770,0,43770
20451,355,$RDNI3,2017-03-31,43770,0,43770
20451,355,$RDNI3,2017-06-30,43770,0,43770
20451,355,$RDNI3,2017-09-30,43770,0,43770
20451,355,$RDNI3,2017-12-31,43770,0,43770
20451,355,$RDNI3,2018-03-31,43770,0,43770
20451,355,$RDNI3,2018-06-30,43770,0,43770
20451,355,$RDNI3,2018-09-30,43770,0,43770
20451,355,$RDNI3,2018-12-31,43770,0,43770
20451,355,$RDNI3,2019-03-31,43770,0,43770
20451,355,$RDNI3,2019-06-30,43770,0,43770
20451,355,$RDNI3,2019-09-30,43770,0,43770
20451,355,$RDNI3,2019-12-31,43770,0,43770
20451,355,$RDNI3,2020-03-31,43770,0,43770
20451,355,$RDNI3,2020-06-30,43770,0,43770
20451,355,$RDNI3,2020-09-30,43770,0,43770
20478,361,$PDGR3,2010-12-31,1106242,0,1106242
20478,361,$PDGR3,2011-03-31,1108170,0,1108170
20478,361,$PDGR3,2011-06-30,1123516,0,1123516
20478,361,$PDGR3,2011-09-30,1123632,0,1123632
20478,361,$PDGR3,2011-12-31,1123632,0,1123632
20478,361,$PDGR3,2012-03-31,1133129,0,1133129
20478,361,$PDGR3,2012-06-30,1140642,0,1140642
20478,361,$PDGR3,2012-09-30,1333648,0,1333648
20478,361,$PDGR3,2012-12-31,1333648,0,1333648
