data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose
29/09/2014;10,9;1,00041063;414350403206,23;1242;10,9;10,89;10,9;0,027;2368,219
26/09/2014;10,9;1,00041063;458025948679,32;1203;10,9;10,89;10,9;0,024;571,899
25/09/2014;10,9;1,00041063;493918843562,67;1230;10,9;10,89;10,9;0,02;479,911
24/09/2014;10,9;1,00041063;495869682207,41;1174;10,9;10,89;10,9;0,02;434,892
23/09/2014;10,9;1,00041063;491531147604,27;1294;10,9;10,89;10,9;0,035;297,619
22/09/2014;10,9;1,00041063;493936088454,29;1190;10,9;10,89;10,9;0,025;521,339
19/09/2014;10,9;1,00041063;525171448334,75;1213;10,9;10,89;10,9;0,021;489,036
18/09/2014;10,9;1,00041063;522161265319,8;1209;10,9;10,89;10,9;0,023;566,622
17/09/2014;10,9;1,00041063;516110875204,31;1187;10,9;10,89;10,9;0,021;512,609
16/09/2014;10,9;1,00041063;455089481987,46;1281;10,9;10,89;10,9;0,034;336,598
15/09/2014;10,9;1,00041063;491485576847,19;1231;10,9;10,89;10,9;0,023;385,786
12/09/2014;10,9;1,00041063;516115867135,32;1216;10,9;10,89;10,9;0,025;408,987
11/09/2014;10,9;1,00041063;535639221415,77;1252;10,9;10,89;10,9;0,021;460,341
10/09/2014;10,9;1,00041063;531124647397,97;1185;10,9;10,89;10,9;0,022;566,772
09/09/2014;10,9;1,00041063;507540522725,08;1296;10,9;10,89;10,9;0,026;358,744
08/09/2014;10,9;1,00041063;482132105845,78;1248;10,9;10,89;10,9;0,027;493,649
05/09/2014;10,9;1,00041063;407580911875,23;1245;10,9;10,89;10,9;0,029;375,237
04/09/2014;10,9;1,00041063;390604629357,46;1219;10,9;10,89;10,9;0,023;378,368
03/09/2014;10,9;1,00041063;529455101175,68;1208;10,9;10,89;10,9;0,021;544,448
02/09/2014;10,9;1,00041063;476861301504,25;1182;10,9;10,89;10,9;0,024;430,134
01/09/2014;10,9;1,00041063;467128711881,57;1190;10,9;10,89;10,9;0,023;439,189
29/08/2014;10,9;1,00041063;464412851802,09;1222;10,9;10,89;10,9;0,025;470,883
28/08/2014;10,9;1,00041063;483652672741,9;1211;10,9;10,89;10,9;0,022;441,409
27/08/2014;10,9;1,00041063;474383578338,16;1198;10,9;10,89;10,9;0,022;496,866
26/08/2014;10,9;1,00041063;455494654077,93;1315;10,9;10,89;10,9;0,036;333,7
25/08/2014;10,9;1,00041063;498741217568,32;1252;10,9;10,89;10,9;0,022;577,718
22/08/2014;10,9;1,00041063;482972523010,94;1196;10,9;10,89;10,9;0,022;428,157
21/08/2014;10,91;1,00041099;514611790678,78;1217;10,9;10,89;10,9;0,02;501,59
20/08/2014;10,91;1,00041099;538205452773,64;1297;10,9;10,89;10,9;0,018;548,093
19/08/2014;10,9;1,00041063;485237083079,55;1235;10,9;10,89;10,9;0,022;596,028
18/08/2014;10,9;1,00041063;492740358877,68;1239;10,9;10,89;10,9;0,025;218,782
15/08/2014;10,91;1,00041099;536452007207,5;1239;10,9;10,89;10,9;0,024;518,492
14/08/2014;10,9;1,00041063;461443968532,01;1252;10,9;10,89;10,9;0,024;471,419
13/08/2014;10,9;1,00041063;461053284925,52;1213;10,9;10,89;10,9;0,022;536,553
12/08/2014;10,9;1,00041063;461849005419,93;1263;10,9;10,89;10,9;0,023;476,654
11/08/2014;10,9;1,00041063;458662008367,39;1218;10,9;10,89;10,9;0,023;480,28
08/08/2014;10,9;1,00041063;467795321898,9;1239;10,9;10,89;10,9;0,028;426,776
07/08/2014;10,9;1,00041063;461141075570,86;1227;10,9;10,89;10,9;0,034;401,837
06/08/2014;10,9;1,00041063;449500087265,4;1328;10,9;10,89;10,9;0,026;297,645
05/08/2014;10,9;1,00041063;384067893854,91;1314;10,9;10,89;10,9;0,036;308,136
04/08/2014;10,9;1,00041063;437166355867,06;1368;10,9;10,89;10,9;0,028;398,957
01/08/2014;10,9;1,00041063;405761115003,54;1301;10,9;10,89;10,9;0,029;320,894
31/07/2014;10,9;1,00041063;406707687880,19;1323;10,9;10,89;10,9;0,033;299,907
30/07/2014;10,9;1,00041063;407305871528,6;1286;10,9;10,89;10,9;0,026;364,785
29/07/2014;10,9;1,00041063;377916008321,13;1225;10,9;10,89;10,9;0,031;310,651
28/07/2014;10,9;1,00041063;375920844322,62;1163;10,9;10,89;10,9;0,026;366,416
25/07/2014;10,9;1,00041063;391926955900;1308;10,9;10,89;10,9;0,026;379,262
24/07/2014;10,9;1,00041063;382930777081;1277;10,9;10,89;10,9;0,024;305,366
23/07/2014;10,9;1,00041063;397640676919,38;1151;10,9;10,89;10,9;0,023;374,893
22/07/2014;10,9;1,00041063;351453112745,49;1250;10,9;10,89;10,9;0,03;350,166
21/07/2014;10,9;1,00041063;369865028218,06;1244;10,9;10,89;10,9;0,023;390,52
18/07/2014;10,9;1,00041063;443787860148,56;1173;10,9;10,89;10,9;0,022;403,348
17/07/2014;10,9;1,00041063;415619481476,61;1427;10,9;10,89;10,9;0,033;161,841
16/07/2014;10,9;1,00041063;411929338324,66;1299;10,9;10,89;10,9;0,025;449,202
15/07/2014;10,9;1,00041063;444125367921,82;1255;10,9;10,89;10,9;0,027;366,861
14/07/2014;10,9;1,00041063;425254752342,74;1193;10,9;10,89;10,9;0,029;430,078
11/07/2014;10,9;1,00041063;429572828263,11;1192;10,9;10,89;10,9;0,022;478,023
10/07/2014;10,9;1,00041063;434446682015,43;1198;10,9;10,89;10,9;0,022;429,112
09/07/2014;10,9;1,00041063;403672255487,08;1283;10,9;10,89;10,9;0,015;566,63
08/07/2014;10,9;1,00041063;321880723781,03;889;10,9;10,89;10,9;0,02;454,554
07/07/2014;10,9;1,00041063;383147125818,4;1123;10,9;10,89;10,9;0,029;456,262
04/07/2014;10,9;1,00041063;374553365137,47;1037;10,9;10,89;10,9;0,046;943,638
03/07/2014;10,9;1,00041063;389464108485,75;1041;10,9;10,89;10,9;0,033;1207,608
02/07/2014;10,9;1,00041063;379161632014,15;1226;10,9;10,89;10,9;0,026;657,338
01/07/2014;10,9;1,00041063;342784852997,35;1287;10,9;10,89;10,9;0,052;688,304
30/06/2014;10,9;1,00041063;242881039393,47;1120;10,9;10,89;10,9;0,033;325,035
27/06/2014;10,9;1,00041063;243912738573,71;1276;10,9;10,89;10,9;0,035;299,529
26/06/2014;10,9;1,00041063;248684171704,82;1237;10,9;10,89;10,9;0,032;325,592
25/06/2014;10,9;1,00041063;276755228620,44;1273;10,9;10,89;10,9;0,03;373,263
24/06/2014;10,9;1,00041063;244142129805,47;1253;10,9;10,89;10,9;0,03;335,394
23/06/2014;10,9;1,00041063;266127370182,2;1185;10,9;10,89;10,9;0,025;334,002
20/06/2014;10,9;1,00041063;321652872004,43;1119;10,9;10,89;10,9;0,031;381,491
18/06/2014;10,9;1,00041063;337504486285,11;1272;10,9;10,89;10,9;0,029;431,205
17/06/2014;10,9;1,00041063;312951286137,87;1232;10,9;10,89;10,9;0,036;315,431
16/06/2014;10,9;1,00041063;328460419561,19;1279;10,9;10,89;10,9;0,029;426,077
13/06/2014;10,9;1,00041063;330271046443,76;0;10,9;10,89;10,9;0,036;345,844
12/06/2014;10,9;1,00041063;301499699754,94;0;10,9;10,89;10,9;0,025;589,045
11/06/2014;10,9;1,00041063;304589994856,53;0;10,9;10,89;10,9;0,029;577,185
10/06/2014;10,9;1,00041063;299870669945,4;0;10,9;10,89;10,9;0,026;523,199
09/06/2014;10,9;1,00041063;327159289670,73;0;10,9;10,89;10,9;0,039;1139,449
06/06/2014;10,9;1,00041063;310792166967,83;0;10,9;10,89;10,9;0,101;15372,154
05/06/2014;10,9;1,00041063;327238385446,11;0;10,9;10,89;10,9;0,026;968,469
04/06/2014;10,9;1,00041063;331665235389,91;0;10,9;10,89;10,9;0,025;758,928
03/06/2014;10,9;1,00041063;352279440523,58;0;10,9;10,89;10,9;0,051;649,476
02/06/2014;10,9;1,00041063;342105312952,28;0;10,9;10,89;10,9;0,041;226,314
30/05/2014;10,9;1,00041063;301912953542,3;0;10,9;10,89;10,9;0,032;384,139
29/05/2014;10,9;1,00041063;325203898854,67;0;10,9;10,89;10,9;0,029;415,747
28/05/2014;10,9;1,00041063;206482441734,03;0;10,9;10,89;10,9;0,056;47,863
27/05/2014;10,9;1,00041063;207690252133,37;0;10,9;10,89;10,9;0,033;248,09
26/05/2014;10,9;1,00041063;201917460813,8;0;10,9;10,89;10,9;0,033;274,712
23/05/2014;10,9;1,00041063;224363415983,42;0;10,9;10,89;10,9;0,065;130,632
22/05/2014;10,9;1,00041063;238402474775,1;0;10,9;10,89;10,9;0,028;303,817
21/05/2014;10,9;1,00041063;236273265813,37;0;10,9;10,89;10,9;0,029;264,207
20/05/2014;10,9;1,00041063;270694633510,59;0;10,9;10,89;10,9;0,026;359,402
19/05/2014;10,9;1,00041063;271162147481,41;0;10,9;10,89;10,9;0,027;336,778
16/05/2014;10,9;1,00041063;283965395335,42;0;10,9;10,89;10,9;0,026;379,43
15/05/2014;10,9;1,00041063;294755909682,28;0;10,9;10,89;10,9;0,024;412,179
14/05/2014;10,9;1,00041063;270933938420,39;0;10,9;10,89;10,9;0,026;325,412
13/05/2014;10,9;1,00041063;250701795682,93;0;10,9;10,89;10,9;0,038;223,179
12/05/2014;10,9;1,00041063;275211464631,44;0;10,9;10,89;10,9;0,028;352,149
09/05/2014;10,9;1,00041063;282385424539,29;0;10,9;10,89;10,9;0,027;326,285
08/05/2014;10,9;1,00041063;303779370838,58;0;10,9;10,89;10,9;0,027;315,562
07/05/2014;10,9;1,00041063;274860836635,56;0;10,9;10,89;10,9;0,027;326,534
06/05/2014;10,9;1,00041063;274715732545,24;0;10,9;10,89;10,9;0,026;311,729
05/05/2014;10,9;1,00041063;276295337059,08;0;10,9;10,89;10,9;0,029;338,196
02/05/2014;10,9;1,00041063;266004322181,56;0;10,9;10,89;10,9;0,034;292,494
30/04/2014;10,9;1,00041063;275078155652,03;0;10,89;10,89;10,9;0,066;99,415
29/04/2014;10,9;1,00041063;246427962312,11;0;10,9;10,89;10,9;0,032;314,272
28/04/2014;10,9;1,00041063;276579869905,58;0;10,9;10,89;10,9;0,029;380,32
25/04/2014;10,9;1,00041063;295552421396,61;0;10,9;10,89;10,9;0,031;383,081
24/04/2014;10,9;1,00041063;317141631403,33;0;10,9;10,89;10,9;0,027;428,609
23/04/2014;10,9;1,00041063;304388460291,24;0;10,9;10,89;10,9;0,026;409,9
22/04/2014;10,9;1,00041063;291617354249,29;0;10,9;10,89;10,9;0,026;371,861
17/04/2014;10,9;1,00041063;351574314593,82;0;10,9;10,89;10,9;0,024;348,644
16/04/2014;10,9;1,00041063;347837737195,49;0;10,9;10,89;10,9;0,023;374,341
15/04/2014;10,9;1,00041063;330970119597,1;0;10,9;10,89;10,9;0,024;522,512
14/04/2014;10,9;1,00041063;344535384827,29;0;10,9;10,89;10,9;0,032;400,813
11/04/2014;10,9;1,00041063;373790587456,81;0;10,9;10,89;10,9;0,025;470,7
10/04/2014;10,9;1,00041063;392380623086,44;0;10,9;10,89;10,9;0,025;436,749
09/04/2014;10,9;1,00041063;389050854491,5;0;10,9;10,89;10,9;0,024;480,748
08/04/2014;10,9;1,00041063;375659831639,84;0;10,9;10,89;10,9;0,075;326,519
07/04/2014;10,9;1,00041063;375859544314,24;0;10,9;10,89;10,9;0,024;400,272
04/04/2014;10,9;1,00041063;370955519109,96;0;10,9;10,89;10,9;0,023;459,157
03/04/2014;10,9;1,00041063;340537569516,12;0;10,89;10,89;10,9;0,056;180,244
02/04/2014;10,65;1,00040168;354464602123,82;0;10,65;10,64;10,65;0,029;377,455
01/04/2014;10,65;1,00040168;344943513878,84;0;10,65;10,64;10,65;0,043;557,56
31/03/2014;10,65;1,00040168;236149884254,09;0;10,65;10,64;10,65;0,029;243,675
28/03/2014;10,65;1,00040168;260204514042,43;0;10,65;10,64;10,65;0,03;328,958
27/03/2014;10,65;1,00040168;268594059152,69;0;10,65;10,64;10,65;0,026;336,89
26/03/2014;10,65;1,00040168;257122201944,44;0;10,65;10,64;10,65;0,025;379,827
25/03/2014;10,65;1,00040168;268867181165,82;0;10,65;10,64;10,65;0,028;328,56
24/03/2014;10,65;1,00040168;275418064748,41;0;10,65;10,64;10,65;0,028;353,289
21/03/2014;10,65;1,00040168;289229416597,58;0;10,65;10,64;10,65;0,026;416,482
20/03/2014;10,65;1,00040168;344280254333,11;0;10,65;10,64;10,65;0,028;479,258
19/03/2014;10,65;1,00040168;333820923348,71;0;10,65;10,64;10,65;0,025;425,271
18/03/2014;10,65;1,00040168;290909010931,07;0;10,65;10,64;10,65;0,032;329,274
17/03/2014;10,65;1,00040168;318292301002,95;0;10,65;10,64;10,65;0,028;232,955
14/03/2014;10,65;1,00040168;321644216991,22;0;10,65;10,64;10,65;0,029;499,156
13/03/2014;10,65;1,00040168;380181849796,6;0;10,65;10,64;10,65;0,023;382,803
12/03/2014;10,65;1,00040168;372730709694,33;0;10,65;10,64;10,65;0,025;343,26
11/03/2014;10,65;1,00040168;364911484209,65;0;10,64;10,64;10,65;0,081;223,143
10/03/2014;10,65;1,00040168;382204892823,93;0;10,65;10,64;10,65;0,034;277,029
07/03/2014;10,65;1,00040168;336434015208,17;0;10,65;10,64;10,65;0,031;361,131
06/03/2014;10,65;1,00040168;251839174836,66;0;10,65;10,64;10,65;0,03;217,703
05/03/2014;10,65;1,00040168;235542266148,01;0;10,65;10,64;10,65;0,031;235,469
28/02/2014;10,65;1,00040168;220216407378,42;0;10,65;10,64;10,65;0,038;275,026
27/02/2014;10,65;1,00040168;246125225515,89;0;10,65;10,64;10,65;0,034;810,747
26/02/2014;10,4;1,0003927;205869746786,92;0;10,39;10,39;10,4;0,043;412,139
25/02/2014;10,4;1,0003927;275802153236,05;0;10,4;10,39;10,4;0,026;285,649
24/02/2014;10,4;1,0003927;297326629120,51;0;10,4;10,39;10,4;0,028;359,012
21/02/2014;10,4;1,0003927;311523932676,07;0;10,4;10,39;10,4;0,025;313,946
20/02/2014;10,4;1,0003927;326947103320,46;0;10,4;10,39;10,4;0,024;348,919
19/02/2014;10,4;1,0003927;326692192873,22;0;10,4;10,39;10,4;0,026;314,601
18/02/2014;10,4;1,0003927;298575856244,1;0;10,4;10,39;10,4;0,031;224,967
17/02/2014;10,4;1,0003927;327526031872,55;0;10,4;10,39;10,4;0,024;294,045
14/02/2014;10,4;1,0003927;309639271110,56;0;10,4;10,39;10,4;0,025;306,972
13/02/2014;10,4;1,0003927;345216968479,1;0;10,4;10,39;10,4;0,023;543,64
12/02/2014;10,4;1,0003927;339468587605,45;0;10,4;10,39;10,4;0,026;409,506
11/02/2014;10,4;1,0003927;325413662143,96;0;10,4;10,39;10,4;0,026;378,117
10/02/2014;10,4;1,0003927;321622130690,92;0;10,4;10,39;10,4;0,025;379,985
07/02/2014;10,4;1,0003927;310070164243,59;0;10,4;10,39;10,4;0,027;421,279
06/02/2014;10,4;1,0003927;291308690827,74;0;10,4;10,39;10,4;0,027;347,15
05/02/2014;10,4;1,0003927;294404154288,55;0;10,4;10,39;10,4;0,028;367,299
04/02/2014;10,4;1,0003927;256103457395,78;0;10,39;10,39;10,4;0,061;398,102
03/02/2014;10,4;1,0003927;271516931293,96;0;10,4;10,39;10,4;0,028;347,534
31/01/2014;10,4;1,0003927;319072783595,06;0;10,4;10,39;10,4;0,054;188,696
30/01/2014;10,4;1,0003927;323134397470,9;0;10,4;10,39;10,4;0,026;343,049
29/01/2014;10,4;1,0003927;324624313667,28;0;10,4;10,39;10,4;0,026;360,648
28/01/2014;10,4;1,0003927;309571819277,6;0;10,4;10,39;10,4;0,033;216,302
27/01/2014;10,4;1,0003927;297390044598,71;0;10,4;10,39;10,4;0,03;265,751
24/01/2014;10,4;1,0003927;322477779303,04;0;10,4;10,39;10,4;0,027;310,551
23/01/2014;10,4;1,0003927;328648663533,77;0;10,4;10,39;10,4;0,028;329,182
22/01/2014;10,4;1,0003927;317982021152,4;0;10,4;10,39;10,4;0,027;353,615
21/01/2014;10,4;1,0003927;317070761366,39;0;10,4;10,39;10,4;0,067;209,821
20/01/2014;10,4;1,0003927;342270134150,24;0;10,4;10,39;10,4;0,027;497,538
17/01/2014;10,4;1,0003927;350412065194,66;0;10,4;10,39;10,4;0,042;271,27
16/01/2014;10,4;1,0003927;375926382965,03;0;10,4;10,39;10,4;0,05;598,31
15/01/2014;9,9;1,00037468;479068447778,81;0;9,9;9,89;9,9;0,025;524,839
14/01/2014;9,9;1,00037468;500159201250,92;0;9,9;9,89;9,9;0,023;450,129
13/01/2014;9,9;1,00037468;497679970730,56;0;9,9;9,89;9,9;0,027;396,545
10/01/2014;9,9;1,00037468;531296120266,57;0;9,9;9,89;9,9;0,026;348,031
09/01/2014;9,9;1,00037468;497765365003,46;0;9,9;9,89;9,9;0,023;574,119
08/01/2014;9,9;1,00037468;505389349939,86;0;9,9;9,89;9,9;0,026;1076,43
07/01/2014;9,9;1,00037468;463812313133,23;0;9,9;9,89;9,9;0,027;437,549
06/01/2014;9,9;1,00037468;474368197788,66;0;9,9;9,89;9,9;0,056;174,442
03/01/2014;9,9;1,00037468;488418131926,91;0;9,9;9,89;9,9;0,028;342,213
02/01/2014;9,9;1,00037468;479070465584,13;0;9,9;9,89;9,9;0,051;199,844
31/12/2013;9,9;1,00037468;146919197401,36;0;9,9;9,9;9,9;0,013;1045,407
30/12/2013;9,9;1,00037468;169404006525,11;0;9,9;9,9;9,9;0,045;264,207
27/12/2013;9,9;1,00037468;271665834656,83;0;9,89;9,89;9,9;0,055;132,262
26/12/2013;9,9;1,00037468;270451086174,99;0;9,9;9,89;9,9;0,038;115,245
24/12/2013;9,9;1,00037468;204492183378,69;0;9,9;9,9;9,9;0,042;573,695
23/12/2013;9,9;1,00037468;252748980419,54;0;9,9;9,9;9,9;0,021;481,721
20/12/2013;9,9;1,00037468;347414378894,06;0;9,9;9,89;9,9;0,033;357,099
19/12/2013;9,9;1,00037468;332164203754,6;0;9,9;9,89;9,9;0,025;319,255
18/12/2013;9,9;1,00037468;326568474106,71;0;9,9;9,89;9,9;0,025;308,104
17/12/2013;9,9;1,00037468;314813936946,27;0;9,9;9,89;9,9;0,024;423,156
16/12/2013;9,9;1,00037468;329809638890,1;0;9,9;9,89;9,9;0,025;322,01
13/12/2013;9,9;1,00037468;333082197834,54;0;9,9;9,89;9,9;0,024;322,399
12/12/2013;9,9;1,00037468;344590742414,17;0;9,9;9,89;9,9;0,024;323,577
11/12/2013;9,9;1,00037468;329664740005,81;0;9,9;9,89;9,9;0,028;376,645
10/12/2013;9,9;1,00037468;337080487243,66;0;9,9;9,89;9,9;0,023;383,079
09/12/2013;9,9;1,00037468;348529966727,94;0;9,9;9,89;9,9;0,041;129,747
06/12/2013;9,89;1,00037431;343577002463,8;0;9,87;9,89;9,9;0,112;17,051
05/12/2013;9,9;1,00037468;343450951749,93;0;9,9;9,89;9,9;0,026;304,034
04/12/2013;9,9;1,00037468;336697924360,41;0;9,9;9,89;9,9;0,027;327,34
03/12/2013;9,9;1,00037468;333687633705,76;0;9,9;9,89;9,9;0,041;553,507
02/12/2013;9,9;1,00037468;322990669197,57;0;9,9;9,89;9,9;0,032;660,281
29/11/2013;9,9;1,00037468;324356368364,61;0;9,9;9,89;9,9;0,041;635,992
28/11/2013;9,9;1,00037468;332966392107,62;1668;9,89;9,89;9,9;0,08;84,9
27/11/2013;9,4;1,00035657;256214149859,07;1482;9,4;9,39;9,4;0,04;213,32
26/11/2013;9,4;1,00035657;309957776051,87;1349;9,4;9,39;9,4;0,04;909,73
25/11/2013;9,4;1,00035657;354565759557,2;1353;9,4;9,39;9,4;0,04;1934,72
22/11/2013;9,4;1,00035657;347691006302,89;1307;9,4;9,39;9,4;0,03;414,32
21/11/2013;9,4;1,00035657;362221016224,85;1355;9,4;9,39;9,4;0,04;1179,92
20/11/2013;9,4;1,00035657;334455641383,36;937;9,4;9,39;9,4;0,02;409
19/11/2013;9,4;1,00035657;320299087815,8;961;9,4;9,39;9,4;0,05;1729,42
18/11/2013;9,4;1,00035657;381044544968,65;1384;9,4;9,39;9,4;0,02;434,74
14/11/2013;9,4;1,00035657;361135266680,41;1303;9,4;9,39;9,4;0,06;5897,15
13/11/2013;9,4;1,00035657;357394807553,66;1320;9,4;9,39;9,4;0,07;5781,94
12/11/2013;9,4;1,00035657;342622582694,95;1349;9,4;9,39;9,4;0,03;311,35
11/11/2013;9,4;1,00035657;354705834795,66;1488;9,4;9,39;9,4;0,03;332,25
08/11/2013;9,4;1,00035657;356268557307,19;1362;9,4;9,39;9,4;0,13;7151,82
07/11/2013;9,4;1,00035657;348954728081,27;1329;9,4;9,39;9,4;0,03;2255,93
06/11/2013;9,4;1,00035657;334261693572,57;1391;9,4;9,39;9,4;0,03;563,5
05/11/2013;9,4;1,00035657;312334864302,26;1450;9,4;9,39;9,4;0,03;368,56
04/11/2013;9,4;1,00035657;325200566386,14;1369;9,4;9,39;9,4;0,03;1573,58
01/11/2013;9,4;1,00035657;304062297262,6;1464;9,4;9,39;9,4;0,03;364,09
31/10/2013;9,4;1,00035657;307825332913,7;1407;9,4;9,39;9,4;0,03;393,22
30/10/2013;9,4;1,00035657;305277407174,24;1443;9,4;9,39;9,4;0,03;352,93
29/10/2013;9,4;1,00035657;292472235149,35;1477;9,4;9,39;9,4;0,04;752,74
28/10/2013;9,4;1,00035657;299816596725,43;1391;9,4;9,39;9,4;0,03;427,24
25/10/2013;9,4;1,00035657;293346180075;1478;9,4;9,39;9,4;0,03;420,52
24/10/2013;9,4;1,00035657;305308880211,01;1418;9,4;9,39;9,4;0,03;404,11
23/10/2013;9,4;1,00035657;304512706453,29;1430;9,4;9,39;9,4;0,03;496,51
22/10/2013;9,4;1,00035657;305149880489,22;1456;9,4;9,39;9,4;0,03;484,82
21/10/2013;9,4;1,00035657;327964250686,13;1354;9,4;9,39;9,4;0,03;485,28
18/10/2013;9,4;1,00035657;344919709583,43;1341;9,4;9,39;9,4;0,02;571,67
17/10/2013;9,4;1,00035657;349953120204,15;1296;9,4;9,39;9,4;0,02;559,27
16/10/2013;9,4;1,00035657;342687462809,9;1626;9,4;9,39;9,4;0,02;508,51
15/10/2013;9,4;1,00035657;361420334934,7;1506;9,4;9,39;9,4;0,04;2327,72
14/10/2013;9,4;1,00035657;355092458225,07;1449;9,4;9,39;9,4;0,03;452,06
11/10/2013;9,4;1,00035657;351190091897,31;1394;9,4;9,39;9,4;0,03;1046,63
10/10/2013;9,4;1,00035657;358279990483,93;1600;9,39;9,39;9,4;0,07;55,74
09/10/2013;8,9;1,00033839;310346012537,4;1490;8,9;8,89;8,9;0,03;289,66
08/10/2013;8,9;1,00033839;320678106651,69;1501;8,9;8,89;8,9;0,03;283,47
07/10/2013;8,9;1,00033839;332291468434,83;1365;8,9;8,89;8,9;0,02;392,22
04/10/2013;8,9;1,00033839;331202788537,8;1325;8,9;8,89;8,9;0,03;241,62
