,codigo_negociacao,data_referencia,release_date,ordinarias,preferenciais,totais
4397,EUCA4,2012-12-31,2013-03-20,31258,61361,92619
4398,EUCA4,2013-03-31,2013-05-03,31258,61361,92619
4399,EUCA4,2013-06-30,2013-08-07,31258,61361,92619
4400,EUCA4,2013-09-30,2013-11-06,31258,61361,92619
4401,EUCA4,2013-12-31,2014-02-21,31258,61361,92619
4402,EUCA4,2014-03-31,2014-05-07,31258,61361,92619
4403,EUCA4,2014-06-30,2014-08-06,31258,61361,92619
4404,EUCA4,2014-09-30,2014-11-05,31258,61361,92619
4405,EUCA4,2014-12-31,2015-03-04,31258,61361,92619
4406,EUCA4,2015-03-31,2015-05-06,31258,61361,92619
4407,EUCA4,2015-06-30,2015-08-11,31258,61361,92619
4408,EUCA4,2015-09-30,2015-11-11,31258,61361,92619
4409,EUCA4,2015-12-31,2016-03-09,31258,61361,92619
4410,EUCA4,2016-03-31,2016-05-11,31258,61361,92619
4411,EUCA4,2016-06-30,2016-08-10,31258,61361,92619
4412,EUCA4,2016-09-30,2016-11-09,31258,61361,92619
4413,EUCA4,2016-12-31,2017-03-29,31258,61361,92619
4414,EUCA4,2017-03-31,2017-05-15,31258,61361,92619
4415,EUCA4,2017-06-30,2017-08-09,31258,61361,92619
4416,EUCA4,2017-09-30,2017-11-08,31258,61361,92619
4417,EUCA4,2017-12-31,2018-03-21,31258,61361,92619
4418,EUCA4,2018-03-31,2018-05-08,31258,61361,92619
4419,EUCA4,2018-06-30,2018-08-08,31258,61361,92619
4420,EUCA4,2018-09-30,2018-11-07,31258,61361,92619
4421,EUCA4,2018-12-31,2019-03-27,31258,61361,92619
4422,EUCA4,2019-03-31,2019-05-15,31258,61361,92619
4423,EUCA4,2019-06-30,2019-08-14,31258,61361,92619
4424,EUCA4,2019-09-30,2019-11-12,31258,61361,92619
4425,EUCA4,2019-12-31,2020-03-25,31258,61361,92619
4426,EUCA4,2020-03-31,2020-06-24,31258,61361,92619
4427,EUCA4,2020-06-30,2020-08-26,31258,61361,92619
4428,EUCA4,2020-09-30,2020-11-11,31258,61361,92619
4429,FIGE3,2010-12-31,2011-04-06,792,1572,2364
4430,FIGE3,2011-03-31,2011-05-13,792,1572,2364
4431,FIGE3,2011-06-30,2011-08-12,792,1572,2364
4432,FIGE3,2011-09-30,2011-11-14,792,1572,2364
4433,FIGE3,2011-12-31,2012-03-14,792,1572,2364
4434,FIGE3,2012-03-31,2012-05-15,792,1572,2364
4435,FIGE3,2012-06-30,2012-08-14,792,1572,2364
4436,FIGE3,2012-09-30,2012-11-14,792,1572,2364
4437,FIGE3,2012-12-31,2013-03-28,792,1572,2364
4438,FIGE3,2013-03-31,2013-05-15,792,1572,2364
4439,FIGE3,2013-06-30,2013-08-14,792,1572,2364
4440,FIGE3,2013-09-30,2013-11-14,792,1572,2364
4441,FIGE3,2013-12-31,2014-03-27,792,1572,2364
4442,FIGE3,2014-03-31,2014-12-18,792,1572,2364
4443,FIGE3,2014-06-30,2014-08-14,792,1572,2364
4444,FIGE3,2014-09-30,2014-11-14,792,1572,2364
4445,FIGE3,2014-12-31,2015-02-06,792,1572,2364
4446,FIGE3,2015-03-31,2015-05-08,792,1572,2364
4447,FIGE3,2015-06-30,2015-08-07,792,1572,2364
4448,FIGE3,2015-09-30,2015-11-09,792,1572,2364
4449,FIGE3,2015-12-31,2016-02-11,792,1572,2364
4450,FIGE3,2016-03-31,2016-05-06,792,1572,2364
4451,FIGE3,2016-06-30,2016-08-05,792,1572,2364
4452,FIGE3,2016-09-30,2016-11-07,792,1572,2364
4453,FIGE3,2016-12-31,2017-02-13,792,1572,2364
4454,FIGE3,2017-03-31,2017-05-08,792,1572,2364
4455,FIGE3,2017-06-30,2017-08-11,792,1572,2364
4456,FIGE3,2017-09-30,2017-11-06,792,1572,2364
4457,FIGE3,2017-12-31,2018-02-09,792,1572,2364
4458,FIGE3,2018-03-31,2018-05-04,792,1572,2364
4459,FIGE3,2018-06-30,2018-08-03,792,1572,2364
4460,FIGE3,2018-09-30,2018-11-05,792,1572,2364
4461,FIGE3,2018-12-31,2019-02-13,792,1572,2364
4462,FIGE3,2019-03-31,2019-05-03,792,1572,2364
4463,FIGE3,2019-06-30,2019-08-02,792,1572,2364
4464,FIGE3,2019-09-30,2019-11-08,792,1572,2364
4465,FIGE3,2019-12-31,2020-02-14,792,1572,2364
4466,FIGE3,2020-03-31,2020-05-08,792,1572,2364
4467,FIGE3,2020-06-30,2020-08-07,792,1572,2364
4468,FIGE3,2020-09-30,2020-11-09,792,1572,2364
4469,FIGE3,2020-12-31,2021-02-05,792,1572,2364
4470,FIGE4,2010-12-31,2011-04-06,792,1572,2364
4471,FIGE4,2011-03-31,2011-05-13,792,1572,2364
4472,FIGE4,2011-06-30,2011-08-12,792,1572,2364
4473,FIGE4,2011-09-30,2011-11-14,792,1572,2364
4474,FIGE4,2011-12-31,2012-03-14,792,1572,2364
4475,FIGE4,2012-03-31,2012-05-15,792,1572,2364
4476,FIGE4,2012-06-30,2012-08-14,792,1572,2364
4477,FIGE4,2012-09-30,2012-11-14,792,1572,2364
4478,FIGE4,2012-12-31,2013-03-28,792,1572,2364
4479,FIGE4,2013-03-31,2013-05-15,792,1572,2364
4480,FIGE4,2013-06-30,2013-08-14,792,1572,2364
4481,FIGE4,2013-09-30,2013-11-14,792,1572,2364
4482,FIGE4,2013-12-31,2014-03-27,792,1572,2364
4483,FIGE4,2014-03-31,2014-12-18,792,1572,2364
4484,FIGE4,2014-06-30,2014-08-14,792,1572,2364
4485,FIGE4,2014-09-30,2014-11-14,792,1572,2364
4486,FIGE4,2014-12-31,2015-02-06,792,1572,2364
4487,FIGE4,2015-03-31,2015-05-08,792,1572,2364
4488,FIGE4,2015-06-30,2015-08-07,792,1572,2364
4489,FIGE4,2015-09-30,2015-11-09,792,1572,2364
4490,FIGE4,2015-12-31,2016-02-11,792,1572,2364
4491,FIGE4,2016-03-31,2016-05-06,792,1572,2364
4492,FIGE4,2016-06-30,2016-08-05,792,1572,2364
4493,FIGE4,2016-09-30,2016-11-07,792,1572,2364
4494,FIGE4,2016-12-31,2017-02-13,792,1572,2364
4495,FIGE4,2017-03-31,2017-05-08,792,1572,2364
4496,FIGE4,2017-06-30,2017-08-11,792,1572,2364
4497,FIGE4,2017-09-30,2017-11-06,792,1572,2364
4498,FIGE4,2017-12-31,2018-02-09,792,1572,2364
4499,FIGE4,2018-03-31,2018-05-04,792,1572,2364
4500,FIGE4,2018-06-30,2018-08-03,792,1572,2364
4501,FIGE4,2018-09-30,2018-11-05,792,1572,2364
4502,FIGE4,2018-12-31,2019-02-13,792,1572,2364
4503,FIGE4,2019-03-31,2019-05-03,792,1572,2364
4504,FIGE4,2019-06-30,2019-08-02,792,1572,2364
4505,FIGE4,2019-09-30,2019-11-08,792,1572,2364
4506,FIGE4,2019-12-31,2020-02-14,792,1572,2364
4507,FIGE4,2020-03-31,2020-05-08,792,1572,2364
4508,FIGE4,2020-06-30,2020-08-07,792,1572,2364
4509,FIGE4,2020-09-30,2020-11-09,792,1572,2364
4510,FIGE4,2020-12-31,2021-02-05,792,1572,2364
4511,FNCN3,2010-12-31,2011-03-28,913,0,913
4512,FNCN3,2011-03-31,2011-05-03,913,0,913
4513,FNCN3,2011-06-30,2011-08-04,913,0,913
4514,FNCN3,2011-09-30,2011-11-03,913,0,913
4515,FNCN3,2011-12-31,2012-03-09,913,0,913
4516,FNCN3,2012-03-31,2012-05-03,913,0,913
4517,FNCN3,2012-06-30,2012-08-03,913,0,913
4518,FNCN3,2012-09-30,2012-11-06,913,0,913
4519,FNCN3,2012-12-31,2013-02-28,913,0,913
4520,FNCN3,2013-03-31,2013-05-10,913,0,913
4521,FNCN3,2013-06-30,2013-07-19,913,0,913
4522,FNCN3,2013-09-30,2013-11-06,913,0,913
4523,FNCN3,2013-12-31,2014-02-28,913,0,913
4524,FNCN3,2014-03-31,2014-04-30,913,0,913
4525,FNCN3,2014-06-30,2014-07-24,913,0,913
4526,FNCN3,2014-09-30,2014-10-30,913,0,913
4527,FNCN3,2014-12-31,2015-02-20,913,0,913
4528,FNCN3,2015-03-31,2015-05-11,913,0,913
4529,FNCN3,2015-06-30,2015-08-05,913,0,913
4530,FNCN3,2015-09-30,2015-11-10,913,0,913
4531,FNCN3,2015-12-31,2016-02-04,913,0,913
4532,FNCN3,2016-03-31,2016-05-05,913,0,913
4533,FNCN3,2016-06-30,2016-08-12,913,0,913
4534,FNCN3,2016-09-30,2016-10-24,913,0,913
4535,FNCN3,2016-12-31,2017-02-17,913,0,913
4536,FNCN3,2017-03-31,2017-05-10,913,0,913
4537,FNCN3,2017-06-30,2017-07-21,913,0,913
4538,FNCN3,2017-09-30,2017-10-31,913,0,913
4539,FNCN3,2017-12-31,2018-02-19,913,0,913
4540,FNCN3,2018-03-31,2018-05-08,913,0,913
4541,FNCN3,2018-06-30,2018-07-24,913,0,913
4542,FNCN3,2018-09-30,2018-11-06,913,0,913
4543,FNCN3,2018-12-31,2019-02-12,913,0,913
4544,FNCN3,2019-03-31,2019-04-24,913,0,913
4545,FNCN3,2019-06-30,2019-07-23,913,0,913
4546,FNCN3,2019-09-30,2019-10-22,913,0,913
4547,FNCN3,2019-12-31,2020-03-16,913,0,913
4548,FNCN3,2020-03-31,2020-06-19,913,0,913
4549,FNCN3,2020-06-30,2020-07-28,913,0,913
4550,FNCN3,2020-09-30,2020-11-09,913,0,913
4551,FJTA3,2010-12-31,2011-04-12,42745,85489,128234
4552,FJTA3,2011-03-31,2011-05-13,42745,85489,128234
4553,FJTA3,2011-06-30,2011-09-12,47019,94038,141057
4554,FJTA3,2011-09-30,2011-11-11,47137539,94275078,141412617
4555,FJTA3,2011-12-31,2012-03-27,47137539,94275078,141412617
4556,FJTA3,2012-03-31,2012-05-14,47137539,94275078,141412617
4557,FJTA3,2012-06-30,2014-03-28,47137539,94275078,141412617
4558,FJTA3,2012-09-30,2014-03-28,47137539,94275078,141412617
4559,FJTA3,2012-12-31,2014-03-28,47137539,94275078,141412617
4560,FJTA3,2013-03-31,2014-03-28,47137539,94275078,141412617
4561,FJTA3,2013-06-30,2014-03-28,47137539,94275078,141412617
4562,FJTA3,2013-09-30,2014-03-28,47137539,94275078,141412617
4563,FJTA3,2013-12-31,2014-03-31,47137539,94275078,141412617
4564,FJTA3,2014-03-31,2014-05-15,47137539,94275078,141412617
4565,FJTA3,2014-06-30,2014-08-14,47137539,94275078,141412617
4566,FJTA3,2014-09-30,2014-11-13,92832547,84751880,177584427
4567,FJTA3,2014-12-31,2015-03-30,92832547,84751880,177584427
4568,FJTA3,2015-03-31,2015-05-15,8439322,7704716,16144038
4569,FJTA3,2015-06-30,2015-08-14,8439322,7704716,16144038
4570,FJTA3,2015-09-30,2015-11-13,27446627,13001621,40448248
4571,FJTA3,2015-12-31,2016-03-24,27446627,13001621,40448248
4572,FJTA3,2016-03-31,2016-05-13,34581630,13001621,47583251
4573,FJTA3,2016-06-30,2016-08-12,44642459,13636110,58278569
4574,FJTA3,2016-09-30,2016-11-11,44642459,13636110,58278569
4575,FJTA3,2016-12-31,2017-03-27,44642459,13636110,58278569
4576,FJTA3,2017-03-31,2017-05-12,46445314,18242898,64688212
4577,FJTA3,2017-06-30,2017-08-11,46445314,18242898,64688212
4578,FJTA3,2017-09-30,2017-11-10,46445314,18242898,64688212
4579,FJTA3,2017-12-31,2018-04-04,46445314,18242898,64688212
4580,FJTA3,2018-03-31,2018-05-16,46445314,18242898,64688212
4581,FJTA3,2018-06-30,2018-08-14,46445314,18242898,64688212
4582,FJTA3,2018-09-30,2018-11-16,46445314,18242898,64688212
4583,FJTA3,2018-12-31,2019-03-29,46445314,28417312,74862626
4584,FJTA3,2019-03-31,2019-05-14,46445314,38823733,85269047
4585,FJTA3,2019-06-30,2019-08-22,46445314,42014484,88459798
4586,FJTA3,2019-09-30,2019-11-13,46445314,42015334,88460648
4587,FJTA3,2019-12-31,2020-03-30,46445314,42019019,88464333
4588,FJTA3,2020-03-31,2020-06-29,46445314,42042380,88487694
4589,FJTA3,2020-06-30,2020-08-13,46445314,42043312,88488626
4590,FJTA3,2020-09-30,2020-11-12,46445314,42609796,89055110
4591,FJTA3,2020-09-30,2020-11-12,46445314,42609796,89055110
4592,FJTA3,2020-12-31,2021-03-19,46445314,49684169,96129483
4593,FJTA4,2010-12-31,2011-04-12,42745,85489,128234
4594,FJTA4,2011-03-31,2011-05-13,42745,85489,128234
4595,FJTA4,2011-06-30,2011-09-12,47019,94038,141057
4596,FJTA4,2011-09-30,2011-11-11,47137539,94275078,141412617
4597,FJTA4,2011-12-31,2012-03-27,47137539,94275078,141412617
4598,FJTA4,2012-03-31,2012-05-14,47137539,94275078,141412617
4599,FJTA4,2012-06-30,2014-03-28,47137539,94275078,141412617
4600,FJTA4,2012-09-30,2014-03-28,47137539,94275078,141412617
4601,FJTA4,2012-12-31,2014-03-28,47137539,94275078,141412617
4602,FJTA4,2013-03-31,2014-03-28,47137539,94275078,141412617
4603,FJTA4,2013-06-30,2014-03-28,47137539,94275078,141412617
4604,FJTA4,2013-09-30,2014-03-28,47137539,94275078,141412617
4605,FJTA4,2013-12-31,2014-03-31,47137539,94275078,141412617
4606,FJTA4,2014-03-31,2014-05-15,47137539,94275078,141412617
4607,FJTA4,2014-06-30,2014-08-14,47137539,94275078,141412617
4608,FJTA4,2014-09-30,2014-11-13,92832547,84751880,177584427
4609,FJTA4,2014-12-31,2015-03-30,92832547,84751880,177584427
4610,FJTA4,2015-03-31,2015-05-15,8439322,7704716,16144038
4611,FJTA4,2015-06-30,2015-08-14,8439322,7704716,16144038
4612,FJTA4,2015-09-30,2015-11-13,27446627,13001621,40448248
4613,FJTA4,2015-12-31,2016-03-24,27446627,13001621,40448248
4614,FJTA4,2016-03-31,2016-05-13,34581630,13001621,47583251
4615,FJTA4,2016-06-30,2016-08-12,44642459,13636110,58278569
4616,FJTA4,2016-09-30,2016-11-11,44642459,13636110,58278569
4617,FJTA4,2016-12-31,2017-03-27,44642459,13636110,58278569
4618,FJTA4,2017-03-31,2017-05-12,46445314,18242898,64688212
4619,FJTA4,2017-06-30,2017-08-11,46445314,18242898,64688212
4620,FJTA4,2017-09-30,2017-11-10,46445314,18242898,64688212
4621,FJTA4,2017-12-31,2018-04-04,46445314,18242898,64688212
4622,FJTA4,2018-03-31,2018-05-16,46445314,18242898,64688212
4623,FJTA4,2018-06-30,2018-08-14,46445314,18242898,64688212
4624,FJTA4,2018-09-30,2018-11-16,46445314,18242898,64688212
4625,FJTA4,2018-12-31,2019-03-29,46445314,28417312,74862626
4626,FJTA4,2019-03-31,2019-05-14,46445314,38823733,85269047
4627,FJTA4,2019-06-30,2019-08-22,46445314,42014484,88459798
4628,FJTA4,2019-09-30,2019-11-13,46445314,42015334,88460648
4629,FJTA4,2019-12-31,2020-03-30,46445314,42019019,88464333
4630,FJTA4,2020-03-31,2020-06-29,46445314,42042380,88487694
4631,FJTA4,2020-06-30,2020-08-13,46445314,42043312,88488626
4632,FJTA4,2020-09-30,2020-11-12,46445314,42609796,89055110
4633,FJTA4,2020-09-30,2020-11-12,46445314,42609796,89055110
4634,FJTA4,2020-12-31,2021-03-19,46445314,49684169,96129483
4635,TASA3,2010-12-31,2011-04-12,42745,85489,128234
4636,TASA3,2011-03-31,2011-05-13,42745,85489,128234
4637,TASA3,2011-06-30,2011-09-12,47019,94038,141057
4638,TASA3,2011-09-30,2011-11-11,47137539,94275078,141412617
4639,TASA3,2011-12-31,2012-03-27,47137539,94275078,141412617
4640,TASA3,2012-03-31,2012-05-14,47137539,94275078,141412617
4641,TASA3,2012-06-30,2014-03-28,47137539,94275078,141412617
4642,TASA3,2012-09-30,2014-03-28,47137539,94275078,141412617
4643,TASA3,2012-12-31,2014-03-28,47137539,94275078,141412617
4644,TASA3,2013-03-31,2014-03-28,47137539,94275078,141412617
4645,TASA3,2013-06-30,2014-03-28,47137539,94275078,141412617
4646,TASA3,2013-09-30,2014-03-28,47137539,94275078,141412617
4647,TASA3,2013-12-31,2014-03-31,47137539,94275078,141412617
4648,TASA3,2014-03-31,2014-05-15,47137539,94275078,141412617
4649,TASA3,2014-06-30,2014-08-14,47137539,94275078,141412617
4650,TASA3,2014-09-30,2014-11-13,92832547,84751880,177584427
4651,TASA3,2014-12-31,2015-03-30,92832547,84751880,177584427
4652,TASA3,2015-03-31,2015-05-15,8439322,7704716,16144038
4653,TASA3,2015-06-30,2015-08-14,8439322,7704716,16144038
4654,TASA3,2015-09-30,2015-11-13,27446627,13001621,40448248
4655,TASA3,2015-12-31,2016-03-24,27446627,13001621,40448248
4656,TASA3,2016-03-31,2016-05-13,34581630,13001621,47583251
4657,TASA3,2016-06-30,2016-08-12,44642459,13636110,58278569
4658,TASA3,2016-09-30,2016-11-11,44642459,13636110,58278569
4659,TASA3,2016-12-31,2017-03-27,44642459,13636110,58278569
4660,TASA3,2017-03-31,2017-05-12,46445314,18242898,64688212
4661,TASA3,2017-06-30,2017-08-11,46445314,18242898,64688212
4662,TASA3,2017-09-30,2017-11-10,46445314,18242898,64688212
4663,TASA3,2017-12-31,2018-04-04,46445314,18242898,64688212
4664,TASA3,2018-03-31,2018-05-16,46445314,18242898,64688212
4665,TASA3,2018-06-30,2018-08-14,46445314,18242898,64688212
4666,TASA3,2018-09-30,2018-11-16,46445314,18242898,64688212
4667,TASA3,2018-12-31,2019-03-29,46445314,28417312,74862626
4668,TASA3,2019-03-31,2019-05-14,46445314,38823733,85269047
4669,TASA3,2019-06-30,2019-08-22,46445314,42014484,88459798
4670,TASA3,2019-09-30,2019-11-13,46445314,42015334,88460648
4671,TASA3,2019-12-31,2020-03-30,46445314,42019019,88464333
4672,TASA3,2020-03-31,2020-06-29,46445314,42042380,88487694
4673,TASA3,2020-06-30,2020-08-13,46445314,42043312,88488626
4674,TASA3,2020-09-30,2020-11-12,46445314,42609796,89055110
4675,TASA3,2020-09-30,2020-11-12,46445314,42609796,89055110
4676,TASA3,2020-12-31,2021-03-19,46445314,49684169,96129483
4677,TASA4,2010-12-31,2011-04-12,42745,85489,128234
4678,TASA4,2011-03-31,2011-05-13,42745,85489,128234
4679,TASA4,2011-06-30,2011-09-12,47019,94038,141057
4680,TASA4,2011-09-30,2011-11-11,47137539,94275078,141412617
4681,TASA4,2011-12-31,2012-03-27,47137539,94275078,141412617
4682,TASA4,2012-03-31,2012-05-14,47137539,94275078,141412617
4683,TASA4,2012-06-30,2014-03-28,47137539,94275078,141412617
4684,TASA4,2012-09-30,2014-03-28,47137539,94275078,141412617
4685,TASA4,2012-12-31,2014-03-28,47137539,94275078,141412617
4686,TASA4,2013-03-31,2014-03-28,47137539,94275078,141412617
4687,TASA4,2013-06-30,2014-03-28,47137539,94275078,141412617
4688,TASA4,2013-09-30,2014-03-28,47137539,94275078,141412617
4689,TASA4,2013-12-31,2014-03-31,47137539,94275078,141412617
4690,TASA4,2014-03-31,2014-05-15,47137539,94275078,141412617
4691,TASA4,2014-06-30,2014-08-14,47137539,94275078,141412617
4692,TASA4,2014-09-30,2014-11-13,92832547,84751880,177584427
4693,TASA4,2014-12-31,2015-03-30,92832547,84751880,177584427
4694,TASA4,2015-03-31,2015-05-15,8439322,7704716,16144038
4695,TASA4,2015-06-30,2015-08-14,8439322,7704716,16144038
4696,TASA4,2015-09-30,2015-11-13,27446627,13001621,40448248
4697,TASA4,2015-12-31,2016-03-24,27446627,13001621,40448248
4698,TASA4,2016-03-31,2016-05-13,34581630,13001621,47583251
4699,TASA4,2016-06-30,2016-08-12,44642459,13636110,58278569
4700,TASA4,2016-09-30,2016-11-11,44642459,13636110,58278569
4701,TASA4,2016-12-31,2017-03-27,44642459,13636110,58278569
4702,TASA4,2017-03-31,2017-05-12,46445314,18242898,64688212
4703,TASA4,2017-06-30,2017-08-11,46445314,18242898,64688212
4704,TASA4,2017-09-30,2017-11-10,46445314,18242898,64688212
4705,TASA4,2017-12-31,2018-04-04,46445314,18242898,64688212
4706,TASA4,2018-03-31,2018-05-16,46445314,18242898,64688212
4707,TASA4,2018-06-30,2018-08-14,46445314,18242898,64688212
4708,TASA4,2018-09-30,2018-11-16,46445314,18242898,64688212
4709,TASA4,2018-12-31,2019-03-29,46445314,28417312,74862626
4710,TASA4,2019-03-31,2019-05-14,46445314,38823733,85269047
4711,TASA4,2019-06-30,2019-08-22,46445314,42014484,88459798
4712,TASA4,2019-09-30,2019-11-13,46445314,42015334,88460648
4713,TASA4,2019-12-31,2020-03-30,46445314,42019019,88464333
4714,TASA4,2020-03-31,2020-06-29,46445314,42042380,88487694
4715,TASA4,2020-06-30,2020-08-13,46445314,42043312,88488626
4716,TASA4,2020-09-30,2020-11-12,46445314,42609796,89055110
4717,TASA4,2020-09-30,2020-11-12,46445314,42609796,89055110
4718,TASA4,2020-12-31,2021-03-19,46445314,49684169,96129483
4719,FRAS3,2010-12-31,2011-03-14,66174,36207,102381
4720,FRAS3,2011-03-31,2011-05-09,66175,36206,102381
4721,FRAS3,2011-06-30,2011-08-04,66174,36207,102381
4722,FRAS3,2011-09-30,2011-11-03,66174,36207,102381
4723,FRAS3,2011-12-31,2013-02-26,66174,36207,102381
4724,FRAS3,2012-03-31,2012-05-07,66174,36207,102381
4725,FRAS3,2012-06-30,2012-08-08,66174,36207,102381
4726,FRAS3,2012-09-30,2012-11-12,66174,36207,102381
4727,FRAS3,2012-12-31,2013-02-27,66174,36207,102381
4728,FRAS3,2013-03-31,2013-05-07,66174,36207,102381
4729,FRAS3,2013-06-30,2013-08-07,66174,36207,102381
4730,FRAS3,2013-09-30,2013-11-06,66174,36207,102381
4731,FRAS3,2013-12-31,2014-03-12,99981,0,99981
4732,FRAS3,2014-03-31,2014-05-07,124974,0,124974
4733,FRAS3,2014-06-30,2014-08-06,124973,0,124973
4734,FRAS3,2014-09-30,2014-11-05,124973,0,124973
4735,FRAS3,2014-12-31,2015-03-10,124974,0,124974
4736,FRAS3,2015-03-31,2015-05-12,121974,0,121974
4737,FRAS3,2015-06-30,2015-08-11,121974,0,121974
4738,FRAS3,2015-09-30,2015-11-10,121974,0,121974
4739,FRAS3,2015-12-31,2016-03-22,124974,0,124974
4740,FRAS3,2016-03-31,2016-05-19,121974,0,121974
4741,FRAS3,2016-06-30,2016-08-10,217566,0,217566
4742,FRAS3,2016-09-30,2016-11-09,217566,0,217566
4743,FRAS3,2016-12-31,2017-03-23,217566,0,217566
4744,FRAS3,2017-03-31,2017-05-09,217566,0,217566
4745,FRAS3,2017-06-30,2017-08-08,217566,0,217566
4746,FRAS3,2017-09-30,2017-11-07,217566,0,217566
4747,FRAS3,2017-12-31,2018-03-13,217566,0,217566
4748,FRAS3,2018-03-31,2018-05-09,217566,0,217566
4749,FRAS3,2018-06-30,2018-08-07,217566,0,217566
4750,FRAS3,2018-09-30,2018-11-07,217566,0,217566
4751,FRAS3,2018-12-31,2019-03-19,217566,0,217566
4752,FRAS3,2019-03-31,2019-05-08,217566,0,217566
4753,FRAS3,2019-06-30,2019-08-12,217566,0,217566
4754,FRAS3,2019-09-30,2019-11-12,217566,0,217566
4755,FRAS3,2019-12-31,2020-03-04,217566,0,217566
4756,FRAS3,2020-03-31,2020-06-03,217566,0,217566
4757,FRAS3,2020-06-30,2020-08-12,217566,0,217566
4758,FRAS3,2020-09-30,2020-11-11,217566,0,217566
4759,FRAS3,2020-12-31,2021-03-04,217566,0,217566
4760,TUPY3,2010-12-31,2011-03-29,56820,319,57139
4761,TUPY3,2011-03-31,2011-05-13,56820,319,57139
4762,TUPY3,2011-06-30,2011-08-12,56820,319,57139
4763,TUPY3,2011-09-30,2011-11-14,56820,319,57139
4764,TUPY3,2011-12-31,2013-02-15,56820,319,57139
4765,TUPY3,2012-03-31,2012-05-15,56820,319,57139
4766,TUPY3,2012-06-30,2012-08-15,56820,319,57139
4767,TUPY3,2012-09-30,2012-11-14,56820,319,57139
4768,TUPY3,2012-12-31,2013-03-25,114278,0,114278
4769,TUPY3,2013-03-31,2013-05-16,114278,0,114278
4770,TUPY3,2013-06-30,2013-09-25,114278,0,114278
4771,TUPY3,2013-09-30,2013-11-14,114278,0,114278
4772,TUPY3,2013-12-31,2014-03-10,144178,0,144178
4773,TUPY3,2014-03-31,2014-05-09,144178,0,144178
4774,TUPY3,2014-06-30,2014-08-25,144178,0,144178
4775,TUPY3,2014-09-30,2014-11-06,144178,0,144178
4776,TUPY3,2014-12-31,2015-02-26,144178,0,144178
4777,TUPY3,2015-03-31,2015-05-13,144178,0,144178
4778,TUPY3,2015-06-30,2015-08-12,144178,0,144178
4779,TUPY3,2015-09-30,2015-11-12,144178,0,144178
4780,TUPY3,2015-12-31,2016-03-03,144178,0,144178
4781,TUPY3,2016-03-31,2016-05-11,144178,0,144178
4782,TUPY3,2016-06-30,2016-08-04,144178,0,144178
4783,TUPY3,2016-09-30,2016-11-07,144178,0,144178
4784,TUPY3,2016-12-31,2017-03-28,144178,0,144178
4785,TUPY3,2017-03-31,2017-05-15,144178,0,144178
4786,TUPY3,2017-06-30,2017-08-14,144178,0,144178
4787,TUPY3,2017-09-30,2017-11-24,144178,0,144178
4788,TUPY3,2017-12-31,2018-03-13,144178,0,144178
4789,TUPY3,2018-03-31,2018-05-08,144178,0,144178
4790,TUPY3,2018-06-30,2018-08-07,144178,0,144178
4791,TUPY3,2018-09-30,2018-11-07,144178,0,144178
4792,TUPY3,2018-12-31,2019-03-14,144178,0,144178
4793,TUPY3,2019-03-31,2019-05-14,144178,0,144178
4794,TUPY3,2019-06-30,2019-08-14,144178,0,144178
4795,TUPY3,2019-09-30,2019-11-11,144178,0,144178
4796,TUPY3,2019-12-31,2020-03-03,144178,0,144178
4797,TUPY3,2020-03-31,2020-06-29,144178,0,144178
4798,TUPY3,2020-06-30,2020-08-12,144178,0,144178
4799,TUPY3,2020-09-30,2020-10-28,144178,0,144178
4800,TUPY3,2020-12-31,2021-03-04,144178,0,144178
4801,VVAR3,2010-12-31,2011-02-24,322688,0,322688
4802,VVAR3,2011-03-31,2011-05-13,322688,0,322688
4803,VVAR3,2011-06-30,2011-07-25,322688,0,322688
4804,VVAR3,2011-09-30,2011-11-03,322688,0,322688
4805,VVAR3,2011-12-31,2012-02-16,322688,0,322688
4806,VVAR3,2012-03-31,2012-05-07,322688,0,322688
4807,VVAR3,2012-06-30,2012-07-24,322688,0,322688
4808,VVAR3,2012-09-30,2012-10-31,322688,0,322688
4809,VVAR3,2012-12-31,2013-02-20,322688,0,322688
4810,VVAR3,2013-03-31,2013-04-29,322688,0,322688
4811,VVAR3,2013-06-30,2013-07-23,322688,0,322688
4812,VVAR3,2013-09-30,2013-10-16,322688,0,322688
4813,VVAR3,2013-12-31,2014-02-13,659165,631587,1290752
4814,VVAR3,2014-03-31,2014-04-28,659164,631587,1290751
4815,VVAR3,2014-06-30,2014-07-23,659164,631587,1290751
4816,VVAR3,2014-09-30,2014-10-29,659164,631587,1290751
4817,VVAR3,2014-12-31,2015-02-12,655825,634926,1290751
4818,VVAR3,2015-03-31,2016-10-26,655825,634926,1290751
4819,VVAR3,2015-06-30,2016-10-26,655825,634926,1290751
4820,VVAR3,2015-09-30,2016-10-26,655841,634958,1290799
